org,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13
영업이익의,6,8,1,0,4,4,4,8,5,8,4,0,4,40
영업이익이,8,12,4,2,9,9,13,15,12,9,6,2,6,4
영업익,3,4,1,0,3,3,3,4,2,4,2,2,2,2
영역을,5,5,6,1,7,6,1,2,6,1,6,6,3,0
영우디에스피,4,5,5,3,7,8,4,3,4,1,4,2,2,1
영우디에스피는,4,5,5,3,7,8,4,3,4,1,4,2,2,1
영우디에스피의,4,5,5,3,7,8,4,3,4,1,4,2,2,1
영향을,8,10,13,5,13,13,7,6,9,4,9,9,6,5
예상된다.,6,5,5,5,3,6,2,3,6,4,6,5,2,2
예상은,1,1,0,1,0,0,0,0,1,0,0,1,1,0
예상했습니다.,3,4,1,0,3,3,3,4,2,4,2,2,2,2
예약,2,4,4,4,0,0,1,0,4,2,2,3,2,1
예정이다.,2,2,1,0,1,1,1,2,2,2,1,0,1,10
예측했다.,3,5,6,4,4,3,2,1,1,5,5,1,1,1
오너,3,2,0,4,1,1,1,3,2,3,1,0,1,2
오리진,1,1,3,5,3,3,3,5,5,2,3,1,5,2
오상훈,0,0,0,0,0,0,1,1,0,2,0,0,0,10
오전,1,0,2,0,0,0,0,0,1,0,0,0,0,1
오프,3,5,4,2,7,10,1,5,4,0,4,2,5,0
온누리상품권과,1,2,3,0,2,2,1,2,2,2,1,1,0,4
온라인,0,1,1,3,1,1,0,0,1,0,2,2,2,0
올해,20,29,22,17,36,32,40,40,44,16,27,10,22,12
올해는,3,3,4,4,5,6,6,4,6,2,4,5,3,1
완성차,3,3,2,2,4,3,0,3,6,1,4,7,3,3
왔다.,8,8,9,6,13,11,2,5,9,3,11,10,5,0
외관검사,2,6,6,3,7,6,2,4,10,2,8,3,3,1
외부,4,5,8,2,6,5,3,3,5,3,5,7,4,4
외산,3,2,4,3,2,2,1,2,2,1,3,7,2,2
외에,0,1,2,2,6,2,4,2,3,1,4,1,3,1
외치고,0,0,0,0,0,0,5,5,0,10,0,0,0,50
용도,5,5,6,5,5,5,4,5,7,3,10,6,5,3
우려가,2,1,3,1,3,3,2,5,8,3,3,2,1,2
우려를,3,2,1,0,2,2,0,3,2,1,1,1,0,3
우리나라를,3,5,3,2,7,10,1,6,3,1,5,1,5,0
우수한,0,1,2,2,6,2,4,2,3,1,4,1,3,1
우승을,0,0,2,1,0,0,0,0,1,0,2,2,0,0
우위를,3,3,5,3,6,4,1,2,4,2,5,7,0,1
운전자가,1,2,3,3,3,4,2,3,5,0,1,2,2,0
울산,6,6,6,10,12,10,2,6,6,4,10,8,4,0
울산과학기술원,1,0,2,0,0,0,0,0,1,0,0,0,0,1
웃돌,6,8,3,2,6,6,12,12,10,6,4,0,4,4
워치,1,4,5,7,5,3,3,2,2,1,3,3,2,1
원가,3,4,1,0,3,3,3,4,2,4,2,2,2,2
원가율,2,2,2,3,5,4,7,4,8,4,3,1,1,2
원격,4,3,4,6,3,3,0,4,4,1,3,3,1,1
원단에,3,2,4,1,5,3,3,0,4,0,3,1,2,1
원으로,2,6,0,3,4,3,5,7,6,4,3,0,3,2
원의,6,5,5,5,3,6,2,3,6,4,6,5,2,2
원자력,2,0,0,2,0,0,0,0,1,0,3,2,0,2
원하는,2,1,4,1,0,1,2,0,2,1,1,0,1,0
월드투어,2,2,2,1,1,2,1,1,2,3,1,1,1,0
월평균,4,2,1,0,0,0,1,0,1,0,0,1,2,0
웨어러블,10,15,15,20,15,12,11,10,12,6,15,9,10,5
웨어러블의,7,11,7,16,9,8,7,6,6,4,4,1,6,2
웨이브가이드,3,5,6,4,4,3,2,1,1,5,5,1,1,1
웸블리,4,3,4,6,3,3,0,4,4,1,3,3,1,1
위상을,3,5,6,4,4,3,2,1,1,5,5,1,1,1
위안,6,10,7,4,14,20,2,12,7,2,10,3,10,0
위지트,4,5,5,3,7,8,4,3,4,1,4,2,2,1
위한,26,25,29,27,32,31,18,24,30,18,32,21,15,17
위해,31,29,43,31,48,41,26,30,51,18,41,42,21,14
유급휴가를,2,4,4,4,0,0,1,0,4,2,2,3,2,1
유럽,7,6,6,8,7,6,0,7,10,2,7,10,4,4
유리,5,5,6,5,5,5,4,5,7,3,10,6,5,3
유명,1,1,3,5,3,3,3,5,5,2,3,1,5,2
유비리서치,4,9,8,15,9,7,6,5,5,3,5,4,5,2
유비리서치에,1,4,5,7,5,3,3,2,2,1,3,3,2,1
유튜브,3,3,4,4,5,6,6,4,6,2,4,5,3,1
윤진웅,2,2,1,0,1,1,1,2,2,2,1,0,1,10
응답속도,3,3,5,5,2,4,5,5,5,1,1,1,3,1
응답속도를,6,2,2,3,2,2,4,4,4,1,4,0,2,0
의결했다고,6,5,5,5,3,6,2,3,6,4,6,5,2,2
의장이,0,0,0,0,0,0,1,1,0,2,0,0,0,10
이같은,4,5,8,2,6,5,3,3,5,3,5,7,4,4
이규석,3,3,2,2,4,3,0,3,6,1,4,7,3,3
이날,4,5,8,2,6,5,3,3,5,3,5,7,4,4
이는,19,23,21,17,32,30,12,20,23,10,23,18,15,1
이달,2,2,1,0,1,1,1,2,2,2,1,0,1,10
이라는,4,3,6,4,5,5,9,4,10,5,4,1,2,2
이뤄질,6,6,6,10,12,10,2,6,6,4,10,8,4,0
이르면,6,5,5,5,3,6,2,3,6,4,6,5,2,2
이를,8,5,13,10,6,5,4,6,8,5,8,9,4,5
이마트,1,0,0,0,0,0,0,1,1,0,1,1,1,1
이메일을,2,4,4,4,0,0,1,0,4,2,2,3,2,1
이미,5,3,10,3,4,4,1,2,6,2,4,4,2,2
이번,41,37,52,35,37,46,26,37,49,16,46,33,18,13
이번에,2,0,0,2,0,0,0,0,1,0,3,2,0,2
이벤트,1,1,3,5,3,3,3,5,5,2,3,1,5,2
이사회를,6,5,5,5,3,6,2,3,6,4,6,5,2,2
이상,7,2,2,3,2,2,4,5,5,1,5,1,3,1
이상으로,5,5,8,4,8,6,0,3,13,1,8,12,4,3
이상의,1,4,4,2,4,5,2,4,4,0,5,4,1,0
이어,7,9,7,7,10,9,11,17,14,4,10,3,6,5
이어갈,2,2,2,1,1,2,1,1,2,3,1,1,1,0
이와,3,4,1,0,3,3,3,4,2,4,2,2,2,2
이용자,4,2,1,0,0,0,1,0,1,0,0,1,2,0
이용자를,0,1,1,3,1,1,0,0,1,0,2,2,2,0
이용자의,4,2,1,0,0,0,1,0,1,0,0,1,2,0
이유다.,1,5,1,3,4,4,6,9,7,3,5,1,2,2
이종성,0,0,1,0,1,0,0,0,2,0,1,0,0,0
이하였던,3,3,2,2,4,3,0,3,6,1,4,7,3,3
이후,13,10,11,13,9,12,12,10,18,12,11,6,5,6
인기,1,1,3,5,3,3,3,5,5,2,3,1,5,2
인도,6,5,5,5,3,6,2,3,6,4,6,5,2,2
인도법인,7,5,6,6,4,6,4,3,8,4,6,5,2,2
인도법인의,6,5,5,5,3,6,2,3,6,4,6,5,2,2
인도에서,6,5,5,5,3,6,2,3,6,4,6,5,2,2
인디,2,2,2,1,1,2,1,1,2,3,1,1,1,0
인사이트를,4,5,8,2,6,5,3,3,5,3,5,7,4,4
인증,7,1,4,3,1,3,0,0,5,1,6,4,0,2
인증을,2,0,0,2,0,0,0,0,1,0,3,2,0,2
인텔,3,3,3,1,2,4,1,5,3,0,4,1,0,0
인프라,5,3,10,3,4,4,1,2,6,2,4,4,2,2
인플루언서,1,1,3,5,3,3,3,5,5,2,3,1,5,2
인해,3,5,6,4,4,3,2,1,1,5,5,1,1,1
일곱,1,1,3,5,3,3,3,5,5,2,3,1,5,2
일반,6,6,6,2,4,8,2,9,4,0,8,1,0,0
일본,1,4,6,12,5,5,4,8,6,2,4,2,12,2
일부,3,2,0,4,1,1,1,3,2,3,1,0,1,2
잃어버린,2,2,2,3,5,4,7,4,8,4,3,1,1,2
임원이,5,3,10,3,4,4,1,2,6,2,4,4,2,2
임직원,1,2,3,0,2,2,1,2,2,2,1,1,0,4
입지를,3,5,6,4,4,3,2,1,1,5,5,1,1,1
있게,4,3,4,6,3,3,0,4,4,1,3,3,1,1
있는,52,54,80,53,75,70,41,57,81,28,68,44,40,20
있다,22,16,36,22,27,25,19,22,35,8,27,19,21,10
있다.,140,156,191,146,190,188,119,157,209,98,178,105,107,151
있다고,11,8,18,7,6,7,4,5,9,7,9,9,5,2
있다는,14,7,22,6,8,9,1,4,13,5,11,7,3,2
있다면,6,2,2,3,2,2,4,4,4,1,4,0,2,0
있던,3,2,0,4,1,1,1,3,2,3,1,0,1,2
있도록,1,1,2,8,1,0,1,0,1,1,1,2,0,0
있습니다.,16,17,28,10,17,15,6,7,21,8,17,20,11,7
있어,3,3,5,3,6,4,1,2,4,2,5,7,0,1
있었다.,3,2,0,4,1,1,1,3,2,3,1,0,1,2
있으며,9,10,14,3,13,11,4,5,11,4,11,13,7,4
있으면,6,2,2,3,2,2,4,4,4,1,4,0,2,0
있을,6,4,6,4,6,5,5,8,7,1,5,2,4,3
있지만,6,6,6,10,12,10,2,6,6,4,10,8,4,0
자금,3,4,7,0,3,4,1,4,2,4,2,2,0,6
자금을,7,7,8,5,5,8,3,5,8,6,7,6,2,6
자동차,7,7,12,11,8,7,5,7,10,6,13,11,5,5
자료,5,5,6,5,5,5,4,5,7,3,10,6,5,3
자리잡기,6,5,5,5,3,6,2,3,6,4,6,5,2,2
자사주,6,4,6,4,6,5,5,8,7,1,5,2,4,3
자사주를,6,4,6,4,6,5,5,8,7,1,5,2,4,3
자산,4,2,1,0,0,0,1,0,1,0,0,1,2,0
자체,1,1,8,7,6,4,3,6,7,2,6,3,5,3
작업을,0,1,3,5,5,3,2,2,4,0,5,0,2,0
작용했다.,2,2,2,3,5,4,7,4,8,4,3,1,1,2
작은,0,1,2,2,6,2,4,2,3,1,4,1,3,1
잡을,4,4,9,4,7,5,1,3,4,1,5,3,3,2
장기,2,1,8,2,6,4,2,1,3,2,4,2,0,2
장례식장,1,0,2,0,0,0,0,0,1,0,0,0,0,1
장비,42,53,46,25,59,78,19,42,52,16,54,28,38,8
장비가,5,1,4,1,1,3,0,0,4,1,3,2,0,0
장비다.,3,5,4,2,7,10,1,5,4,0,4,2,5,0
장비를,7,11,8,4,14,20,2,10,9,1,9,3,10,0
장비수주전에는,3,5,3,2,7,10,1,6,3,1,5,1,5,0
장비와,2,6,6,3,7,6,2,4,10,2,8,3,3,1
장비용,2,1,8,2,6,4,2,1,3,2,4,2,0,2
장비제조사가,3,5,3,2,7,10,1,6,3,1,5,1,5,0
장시간,2,4,4,4,0,0,1,0,4,2,2,3,2,1
장영일,1,2,0,0,1,1,1,2,1,2,1,0,1,10
장인상,1,0,2,0,0,0,0,0,1,0,0,0,0,1
장지,1,0,2,0,0,0,0,0,1,0,0,0,0,1
장착된,1,2,3,3,3,4,2,3,5,0,1,2,2,0
재고는,3,4,1,0,3,3,3,4,2,4,2,2,2,2
재충전의,2,4,4,4,0,0,1,0,4,2,2,3,2,1
재편,4,5,8,2,6,5,3,3,5,3,5,7,4,4
저가,2,1,2,3,1,2,2,1,2,5,5,0,1,1
저렴하게,0,0,0,1,0,0,1,1,0,0,0,0,1,0
저하,1,4,5,7,5,3,3,2,2,1,3,3,2,1
적극,2,2,1,0,1,1,1,2,2,2,1,0,1,10
적립한,4,2,1,0,0,0,1,0,1,0,0,1,2,0
적자,5,5,3,1,3,4,3,4,3,7,2,2,2,2
적자를,4,3,8,2,3,2,0,2,3,2,4,1,1,0
적층판,5,5,6,1,7,6,1,2,6,1,6,6,3,0
전공정,2,6,6,3,7,6,2,4,10,2,8,3,3,1
전기,3,3,4,4,5,6,6,4,6,2,4,5,3,1
전기차,12,12,15,17,23,20,9,12,16,8,19,20,7,2
전년,8,14,3,5,10,9,17,19,16,10,7,0,7,6
전년동기비,3,5,6,4,4,3,2,1,1,5,5,1,1,1
전달했다.,1,2,3,0,2,2,1,2,2,2,1,1,0,4
전략,5,4,7,6,7,6,3,3,6,7,10,7,1,2
전략을,3,3,5,3,6,4,1,2,4,2,5,7,0,1
전략적,2,2,6,2,4,3,0,0,7,0,4,5,1,0
전력,9,17,26,16,27,21,9,14,16,3,20,13,9,4
전력반도체,3,3,5,3,6,4,1,2,4,2,5,7,0,1
전망,2,6,0,3,4,3,5,7,6,4,3,0,3,2
전망이다.,9,11,13,11,14,11,12,10,11,7,8,2,5,5
전망했습니다.,5,6,3,1,4,5,4,5,4,7,3,3,3,2
전문기업,0,0,5,2,3,1,0,1,2,0,3,2,0,1
전부터,3,4,7,0,3,4,1,4,2,4,2,2,0,6
전분기대비,3,4,1,0,3,3,3,4,2,4,2,2,2,2
전삼노,3,2,1,0,2,2,0,3,2,1,1,1,0,3
전삼노는,3,2,1,0,2,2,0,3,2,1,1,1,0,3
전세계,0,1,3,5,5,3,2,2,4,0,5,0,2,0
전시의,3,2,4,1,5,3,3,0,4,0,3,1,2,1
전시장,2,2,6,6,3,2,1,2,3,3,3,5,0,2
전시장을,2,2,6,6,3,2,1,2,3,3,3,5,0,2
전시회,2,4,6,1,6,5,7,3,7,1,4,3,6,1
전용,3,3,5,5,2,4,5,5,5,1,1,1,3,1
전자기판,2,1,8,2,6,4,2,1,3,2,4,2,0,2
전자소재,5,5,6,1,7,6,1,2,6,1,6,6,3,0
전자제품,5,5,6,5,5,5,4,5,7,3,10,6,5,3
전자칠판,6,6,6,2,4,8,2,9,4,0,8,1,0,0
전장부품,3,3,5,3,6,4,1,2,4,2,5,7,0,1
전체,9,8,6,4,9,9,6,5,7,6,9,2,6,1
전통시장,1,2,3,0,2,2,1,2,2,2,1,1,0,4
전해졌다.,3,5,3,2,7,10,1,6,3,1,5,1,5,0
전했다.,4,5,8,2,6,5,3,3,5,3,5,7,4,4
전환,6,8,3,2,6,6,12,12,10,6,4,0,4,4
전환에,6,8,3,2,6,6,12,12,10,6,4,0,4,4
절대,2,1,4,1,0,1,2,0,2,1,1,0,1,0
절반,2,1,2,3,1,2,2,1,2,5,5,0,1,1
절차,5,1,4,1,1,3,0,0,4,1,3,2,0,0
점유율,3,5,6,4,4,3,2,1,1,5,5,1,1,1
점유율을,1,5,1,3,4,4,6,9,7,3,5,1,2,2
점유율이,2,1,2,3,1,2,2,1,2,5,5,0,1,1
접착,5,5,6,1,7,6,1,2,6,1,6,6,3,0
정도,6,2,2,3,2,2,4,4,4,1,4,0,2,0
정보,5,5,6,5,5,5,4,5,7,3,10,6,5,3
정보를,1,2,3,3,3,4,2,3,5,0,1,2,2,0
정상,5,1,4,1,1,3,0,0,4,1,3,2,0,0
정상자씨,1,0,2,0,0,0,0,0,1,0,0,0,0,1
정철동,2,2,2,3,5,4,7,4,8,4,3,1,1,2
제1회,3,3,2,2,4,3,0,3,6,1,4,7,3,3
제공하는,4,5,8,2,6,5,3,3,5,3,5,7,4,4
제공하며,1,4,4,2,4,5,2,4,4,0,5,4,1,0
제공한다.,6,6,6,2,4,8,2,9,4,0,8,1,0,0
제기한,1,2,2,1,2,3,2,3,4,2,4,2,1,1
제네시스,6,6,6,10,12,10,2,6,6,4,10,8,4,0
제도,6,8,1,0,4,4,4,8,5,8,4,0,4,40
제도로의,0,0,0,0,0,0,6,6,0,12,0,0,0,60
제로,1,1,3,5,3,3,3,5,5,2,3,1,5,2
제시했다.,3,3,2,2,4,3,0,3,6,1,4,7,3,3
제어,5,5,6,5,5,5,4,5,7,3,10,6,5,3
제작,2,0,0,2,0,0,0,0,1,0,3,2,0,2
제조,5,5,6,5,5,5,4,5,7,3,10,6,5,3
제품,11,11,23,14,17,13,6,9,21,5,23,12,9,3
제품은,3,3,3,1,2,4,1,5,3,0,4,1,0,0
제품을,3,5,6,4,4,3,2,1,1,5,5,1,1,1
조기,3,4,7,0,3,4,1,4,2,4,2,2,0,6
조달,3,3,3,1,2,4,1,5,3,0,4,1,0,0
조달하고,6,5,5,5,3,6,2,3,6,4,6,5,2,2
조달할,6,5,5,5,3,6,2,3,6,4,6,5,2,2
조명,3,3,5,5,2,4,5,5,5,1,1,1,3,1
조주완,6,5,5,5,3,6,2,3,6,4,6,5,2,2
조직,4,5,8,5,0,1,3,0,6,3,3,3,3,1
조합원,5,4,2,0,3,3,1,5,4,3,2,1,1,13
조회수,3,3,4,4,5,6,6,4,6,2,4,5,3,1
종목으로,5,5,4,2,2,5,2,3,3,4,2,2,1,2
좋다.,6,2,2,3,2,2,4,4,4,1,4,0,2,0
주가,5,5,4,2,2,5,2,3,3,4,2,2,1,2
주가가,5,5,4,2,2,5,2,3,3,4,2,2,1,2
주가는,5,5,4,2,2,5,2,3,3,4,2,2,1,2
주당,3,2,0,4,1,1,1,3,2,3,1,0,1,2
주류,3,5,6,4,4,3,2,1,1,5,5,1,1,1
주름,1,1,1,8,1,1,1,1,0,1,1,2,0,0
주사율,3,3,5,5,2,4,5,5,5,1,1,1,3,1
주사율과,6,2,2,3,2,2,4,4,4,1,4,0,2,0
주식,7,4,1,4,1,1,2,3,3,3,1,1,3,2
주요,26,37,33,22,41,55,13,35,30,15,34,16,29,10
주파수,5,1,4,1,1,3,0,0,4,1,3,2,0,0
주행,1,2,3,3,3,4,2,3,5,0,1,2,2,0
주효,2,1,2,3,1,2,2,1,2,5,5,0,1,1
준비,6,6,6,10,12,10,2,6,6,4,10,8,4,0
준비에,0,1,0,1,3,3,1,2,2,1,2,0,4,1
중국,36,50,44,29,66,76,33,55,60,25,60,28,46,11
중국산,5,1,4,1,1,3,0,0,4,1,3,2,0,0
중국에서,5,1,4,1,1,3,0,0,4,1,3,2,0,0
중국이,5,5,3,4,5,6,4,4,5,4,5,2,8,1
중소형,2,2,2,3,5,4,7,4,8,4,3,1,1,2
중심으로,5,5,6,1,7,6,1,2,6,1,6,6,3,0
중심의,4,2,1,0,0,0,1,0,1,0,0,1,2,0
중요한,2,1,2,3,1,2,2,1,2,5,5,0,1,1
중이다.,8,13,20,16,20,18,6,11,13,3,16,6,10,1
중인,5,5,3,4,5,6,4,4,5,4,5,2,8,1
중화권,3,5,0,2,2,5,2,3,2,1,2,1,4,1
증가가,2,2,2,1,1,2,1,1,2,3,1,1,1,0
증가와,5,5,4,2,2,5,2,3,3,4,2,2,1,2
증가한,3,4,1,0,3,3,3,4,2,4,2,2,2,2
증가했다.,0,1,2,3,2,3,2,3,2,7,3,1,1,2
증권사,2,2,2,1,1,2,1,1,2,3,1,1,1,0
증여,3,2,0,4,1,1,1,3,2,3,1,0,1,2
지급하기로,2,2,4,0,1,2,0,2,0,2,1,1,0,2
지급하는,1,2,3,0,2,2,1,2,2,2,1,1,0,4
지급한다.,1,2,3,0,2,2,1,2,2,2,1,1,0,4
지난,29,30,36,36,42,46,29,35,45,44,43,23,24,13
지난해부터,3,2,0,4,1,1,1,3,2,3,1,0,1,2
지배력을,3,2,0,4,1,1,1,3,2,3,1,0,1,2
지분,12,9,11,9,9,11,7,11,13,5,11,7,6,5
지분을,3,2,0,4,1,1,1,3,2,3,1,0,1,2
지분의,6,5,5,5,3,6,2,3,6,4,6,5,2,2
지속,4,6,10,10,3,2,2,2,7,5,5,8,2,3
지속가능한,0,0,1,0,1,0,0,0,2,0,1,0,0,0
지역사회,4,5,7,4,7,8,7,6,8,4,5,6,3,5
지원,0,1,3,2,7,2,4,2,5,1,5,1,3,1
지원하고,1,2,3,0,2,2,1,2,2,2,1,1,0,4
지원하는,6,2,2,3,2,2,4,4,4,1,4,0,2,0
지원한다.,6,6,11,11,10,10,6,8,12,1,12,0,4,0
직원들에게,2,4,4,4,0,0,1,0,4,2,2,3,2,1
직원들의,2,1,4,1,0,1,2,0,2,1,1,0,1,0
직원은,2,1,4,1,0,1,2,0,2,1,1,0,1,0
직접,5,3,8,2,5,4,5,0,6,1,4,1,3,1
진출,7,8,10,6,13,12,5,5,8,3,9,9,2,2
진행하고,1,2,3,0,2,2,1,2,2,2,1,1,0,4
차단,6,6,6,2,4,8,2,9,4,0,8,1,0,0
차량,8,8,12,12,16,13,2,6,13,4,14,13,5,0
차량에,2,2,6,2,4,3,0,0,7,0,4,5,1,0
차량용,19,18,24,18,29,24,4,13,27,7,27,33,13,5
차를,1,2,3,3,3,4,2,3,5,0,1,2,2,0
차별화된,2,4,6,1,6,5,7,3,7,1,4,3,6,1
차세대,20,18,33,18,37,28,9,12,23,8,28,20,12,5
차익을,3,2,0,4,1,1,1,3,2,3,1,0,1,2
차종,1,2,3,3,3,4,2,3,5,0,1,2,2,0
차체가,1,2,3,3,3,4,2,3,5,0,1,2,2,0
참가,0,0,2,1,0,0,0,0,1,0,2,2,0,0
참석자들이,0,0,0,0,0,0,5,5,0,10,0,0,0,50
참여지수,0,2,4,5,3,5,3,5,3,15,5,2,1,4
참여하게,3,3,4,4,5,6,6,4,6,2,4,5,3,1
참여해,3,5,3,2,7,10,1,6,3,1,5,1,5,0
참여했다.,1,2,3,0,2,2,1,2,2,2,1,1,0,4
창의력,4,5,8,2,6,5,3,3,5,3,5,7,4,4
창의력을,5,3,10,3,4,4,1,2,6,2,4,4,2,2
채용,3,3,4,4,5,6,6,4,6,2,4,5,3,1
첨단,5,5,6,1,7,6,1,2,6,1,6,6,3,0
청문회에서,5,1,4,1,1,3,0,0,4,1,3,2,0,0
체계,2,2,1,0,1,1,1,2,2,2,1,0,1,10
체험할,0,1,1,2,2,2,1,3,1,0,1,0,3,0
초기,5,5,3,4,5,6,4,4,5,4,5,2,8,1
초대형,10,9,10,16,15,13,2,10,10,5,13,11,5,1
초로,5,5,3,4,5,6,4,4,5,4,5,2,8,1
초소형,9,5,13,5,8,8,1,3,8,2,8,5,3,2
촉구하기,2,2,1,0,1,1,1,2,2,2,1,0,1,10
촉구하는,0,0,0,0,0,0,6,6,0,12,0,0,0,60
최고,2,1,2,3,1,2,2,1,2,5,5,0,1,1
최고의,3,3,4,4,5,6,6,4,6,2,4,5,3,1
최근에는,7,11,12,4,14,12,3,6,16,3,14,9,6,1
최대주주에,3,2,0,4,1,1,1,3,2,3,1,0,1,2
최대한,6,4,6,4,6,5,5,8,7,1,5,2,4,3
최선호주,2,2,2,1,1,2,1,1,2,3,1,1,1,0
최선호주로,2,2,2,1,1,2,1,1,2,3,1,1,1,0
최소,10,4,3,3,2,2,5,4,5,1,4,1,4,0
최신,6,7,8,4,10,10,6,11,7,1,12,2,3,1
최양묵,1,0,2,0,0,0,0,0,1,0,0,0,0,1
최우식,6,6,6,2,4,8,2,9,4,0,8,1,0,0
최의리,1,0,2,0,0,0,0,0,1,0,0,0,0,1
최종,1,0,3,2,1,0,2,0,3,0,2,2,0,0
추가,6,9,9,7,7,8,5,3,8,3,6,5,4,2
추석,3,4,7,0,3,4,1,4,2,4,2,2,0,6
추석을,1,2,3,0,2,2,1,2,2,2,1,1,0,4
추정된다.,3,5,3,1,8,7,3,4,4,1,4,1,3,0
추정했습니다.,3,4,1,0,3,3,3,4,2,4,2,2,2,2
추진,0,0,5,2,3,1,0,1,2,0,3,2,0,1
축복과,5,3,10,3,4,4,1,2,6,2,4,4,2,2
출간,5,3,10,3,4,4,1,2,6,2,4,4,2,2
출시,6,9,14,12,4,3,1,2,8,4,8,6,7,1
출시가,0,1,1,3,1,1,0,0,1,0,2,2,2,0
출품했다.,1,1,3,5,3,3,3,5,5,2,3,1,5,2
출하량,10,11,12,9,7,10,6,5,6,14,12,3,3,4
출하량의,2,1,2,3,1,2,2,1,2,5,5,0,1,1
출하량이,3,5,6,4,4,3,2,1,1,5,5,1,1,1
충격,5,3,10,3,4,4,1,2,6,2,4,4,2,2
충전,6,2,2,3,2,2,4,4,4,1,4,0,2,0
충전이,6,2,2,3,2,2,4,4,4,1,4,0,2,0
충칭,3,5,3,1,8,7,3,4,4,1,4,1,3,0
취득한,2,0,0,2,0,0,0,0,1,0,3,2,0,2
취약계층과,1,2,3,0,2,2,1,2,2,2,1,1,0,4
치열한,3,5,3,2,7,10,1,6,3,1,5,1,5,0
친구,2,1,4,1,0,1,2,0,2,1,1,0,1,0
친환경,3,2,9,3,8,4,3,1,6,0,6,3,2,2
침해에,1,2,2,1,2,3,2,3,4,2,4,2,1,1
칩을,5,5,6,1,7,6,1,2,6,1,6,6,3,0
카운터포인트는,3,5,6,4,4,3,2,1,1,5,5,1,1,1
카즈닷컴,3,3,4,4,5,6,6,4,6,2,4,5,3,1
카카오,2,1,4,1,0,1,2,0,2,1,1,0,1,0
카카오가,2,1,4,1,0,1,2,0,2,1,1,0,1,0
카카오는,2,1,4,1,0,1,2,0,2,1,1,0,1,0
카카오의,2,1,4,1,0,1,2,0,2,1,1,0,1,0
카카오톡,2,1,4,1,0,1,8,6,2,13,1,0,1,60
캐딜락,3,3,3,5,6,5,1,3,3,2,5,4,2,0
캐릭터,0,1,1,2,2,2,1,3,1,0,1,0,3,0
캐파,5,5,3,4,5,6,4,4,5,4,5,2,8,1
커뮤니티지수,0,2,4,5,3,5,3,5,3,15,5,2,1,4
커버,5,6,8,7,11,7,8,7,10,4,14,7,8,4
커버글라스,5,5,6,5,5,5,4,5,7,3,10,6,5,3
커버글래스,5,5,6,5,5,5,4,5,7,3,10,6,5,3
커졌다.,1,2,3,3,3,4,2,3,5,0,1,2,2,0
컨센서스는,6,8,3,2,6,6,12,12,10,6,4,0,4,4
컨슈머,3,2,4,3,2,2,1,2,2,1,3,7,2,2
코데스,3,2,0,4,1,1,1,3,2,3,1,0,1,2
코데스는,3,2,0,4,1,1,1,3,2,3,1,0,1,2
코리아,4,5,8,2,6,5,3,3,5,3,5,7,4,4
코리아써키트,2,1,8,2,6,4,2,1,3,2,4,2,0,2
코리아써키트는,2,1,8,2,6,4,2,1,3,2,4,2,0,2
코리아써키트의,2,1,8,2,6,4,2,1,3,2,4,2,0,2
코세스,5,5,4,2,2,5,2,3,3,4,2,2,1,2
코스메카코리아,2,2,2,1,1,2,1,1,2,3,1,1,1,0
콘솔,1,1,3,5,3,3,3,5,5,2,3,1,5,2
콘텐츠,7,6,8,10,8,9,6,8,10,3,7,8,4,2
콘텐츠를,0,1,1,3,1,1,0,0,1,0,2,2,2,0
콰트로,1,2,3,3,3,4,2,3,5,0,1,2,2,0
큐에스아이,4,4,9,4,7,5,1,3,4,1,5,3,3,2
크게,10,9,9,8,15,13,14,8,17,8,11,4,11,4
클라우드를,4,3,4,6,3,3,0,4,4,1,3,3,1,1
클레녹스,6,3,4,30,3,3,4,2,1,4,4,6,0,1
클레녹스는,1,1,2,8,1,0,1,0,1,1,1,2,0,0
키움증권은,4,2,1,0,0,0,1,0,1,0,0,1,2,0
탑재됐다.,3,3,5,5,2,4,5,5,5,1,1,1,3,1
태블릿,6,6,6,2,4,8,2,9,4,0,8,1,0,0
터치,5,5,6,5,5,5,4,5,7,3,10,6,5,3
턴키,0,1,3,5,5,3,2,2,4,0,5,0,2,0
테슬라,4,2,1,0,0,0,1,0,1,0,0,1,2,0
토스,2,1,4,1,0,1,2,0,2,1,1,0,1,0
토스의,2,1,4,1,0,1,2,0,2,1,1,0,1,0
토요타,2,2,6,6,3,2,1,2,3,3,3,5,0,2
톱티어,2,1,8,2,6,4,2,1,3,2,4,2,0,2
통신,7,2,12,3,7,7,2,1,7,3,7,4,0,2
통한,4,5,8,2,6,5,3,3,5,3,5,7,4,4
통합,0,1,3,5,5,3,2,2,4,0,5,0,2,0
통해,53,54,85,71,68,66,39,58,78,33,70,58,31,29
통해서,3,2,4,1,5,3,3,0,4,0,3,1,2,1
투명하고,2,2,1,0,1,1,1,2,2,2,1,0,1,10
투명한,0,0,0,0,0,0,6,6,0,12,0,0,0,60
투어,2,2,2,1,1,2,1,1,2,3,1,1,1,0
투자,29,36,31,18,31,36,19,26,35,17,29,24,27,10
투자도,2,4,6,1,6,5,7,3,7,1,4,3,6,1
투자를,9,11,7,6,12,16,5,9,10,5,10,3,13,1
