org,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13
퀀텀닷,2,5,7,1,0,7,3,0,3,2,1,2,9,9
퀄컴,0,3,1,3,0,2,3,0,1,2,2,3,4,3
퀘스트,0,0,2,2,2,1,1,0,1,1,1,0,0,1
크게,3,9,4,2,3,8,8,2,3,12,6,4,12,13
크기가,6,9,0,6,3,12,6,0,30,3,6,0,9,9
클레녹스,2,8,0,9,1,3,12,1,0,4,20,0,0,3
키오스크,10,3,0,2,3,4,2,1,2,1,3,0,1,2
타격,1,1,1,2,2,0,1,0,1,1,1,2,0,1
타이어,2,0,0,0,2,1,1,0,0,1,1,1,1,1
타인의,8,4,8,4,40,8,4,0,8,8,4,8,8,8
탐색하는,0,3,0,0,0,3,1,1,1,0,1,4,1,0
탑런토탈솔루션,1,6,2,4,2,4,2,0,1,2,1,1,3,6
탑런토탈솔루션은,1,6,2,4,2,4,2,0,1,2,1,1,3,6
탑재됐다.,4,3,7,3,0,1,3,1,2,1,4,4,1,4
탑재해,0,9,3,21,1,6,3,0,6,1,9,0,3,9
택시,3,4,3,6,4,4,4,1,3,3,1,3,4,6
터치,5,7,5,8,4,8,3,1,2,3,4,3,7,8
터치패널,2,3,2,1,2,4,3,0,2,5,2,0,4,9
토탈솔루션,2,3,2,1,2,4,3,0,2,5,2,0,4,9
통상,2,2,0,1,2,6,5,2,2,3,1,3,6,4
통합,2,3,2,1,2,4,3,0,2,5,2,0,4,9
통해,72,130,67,76,89,145,94,99,65,89,68,65,106,124
퇴직,0,2,3,2,0,3,4,0,1,2,1,1,4,8
퇴직연금,4,6,3,2,3,8,9,3,3,17,6,8,13,7
투어,1,4,2,8,2,4,3,0,2,4,3,2,2,4
투입,1,4,1,2,0,7,3,10,2,2,1,2,3,5
투입돼,2,5,0,0,0,5,1,10,2,2,2,2,2,4
투입해,1,3,1,0,1,5,3,10,2,2,3,1,3,5
투자,12,24,19,13,9,35,27,7,13,32,12,14,40,37
투자고수,5,4,3,1,3,2,4,2,2,4,3,1,5,5
투자도,1,2,0,0,0,3,5,2,1,6,1,2,5,2
투자를,0,2,3,2,0,3,4,0,1,2,1,1,4,8
투자에,1,3,3,2,0,4,5,1,2,3,0,0,4,6
투자의견을,2,3,3,2,1,7,3,0,2,4,1,2,8,7
투자자,7,5,4,1,5,4,7,3,4,11,5,5,9,7
투자자들도,2,1,1,2,1,5,7,1,1,4,1,2,8,3
투자자들의,2,1,1,2,1,5,7,1,1,4,1,2,8,3
투자자들이,2,1,1,0,2,2,3,1,2,7,2,4,4,2
투자하는,2,1,1,0,2,2,3,1,2,7,2,4,4,2
튜터,3,2,1,1,0,3,3,2,1,2,0,0,2,1
트라이폴드폰,1,5,4,9,3,6,8,1,1,5,3,7,7,6
트럼프,5,16,13,12,3,24,13,4,5,16,10,14,18,12
트레이너,1,1,1,2,2,0,1,0,1,1,1,2,0,1
트윈모션,3,2,3,3,3,5,1,0,1,2,4,3,2,2
특별,2,2,2,6,6,4,2,0,2,2,8,6,1,3
특정,2,1,1,0,2,2,3,1,2,7,2,4,4,2
특허,1,3,0,2,0,1,4,1,0,1,6,0,0,1
특화,5,5,0,1,1,7,5,11,4,2,2,1,6,3
특히,19,22,16,14,9,25,19,7,9,25,13,13,29,26
티스테이션,2,0,0,0,2,1,1,0,0,1,1,1,1,1
티스테이션닷컴,2,0,0,0,2,1,1,0,0,1,1,1,1,1
티웨이항공,1,1,1,4,4,4,1,0,1,1,7,4,1,2
티젠은,0,2,1,0,0,1,1,0,0,2,2,3,1,0
팀으로,0,3,0,0,0,3,1,1,1,0,1,4,1,0
팀의,0,3,0,0,0,3,1,1,1,0,1,4,1,0
팀이,0,3,0,0,0,3,1,1,1,0,1,4,1,0
파운데이션,2,1,0,1,0,3,2,1,1,0,0,1,2,1
파운드리,1,2,0,0,0,3,5,2,1,6,1,2,5,2
파워,2,6,3,4,1,5,2,0,2,0,1,2,3,5
파이낸셜뉴스,2,5,0,0,0,8,8,12,2,8,1,3,6,3
파이낸스,1,4,3,0,3,9,5,0,3,7,1,2,8,5
파이널,1,4,2,8,2,4,3,0,2,4,3,2,2,4
파이프라인을,1,0,0,1,2,2,1,0,1,3,0,2,3,1
파인텍,1,4,2,3,1,6,2,0,1,5,1,1,3,5
파트너십,2,6,9,6,1,9,4,1,2,3,3,5,5,5
파티,0,0,2,2,2,1,1,0,1,1,1,0,0,1
판매,5,4,3,1,3,2,4,2,2,4,3,1,5,5
판매량이,4,4,1,5,1,3,4,1,1,6,3,1,5,5
팝콘뉴스,2,3,0,2,0,4,2,0,10,1,2,0,3,3
패널,16,31,29,19,9,33,24,4,18,34,16,11,41,65
패널은,3,9,13,5,0,13,8,0,5,5,6,3,13,18
패널을,1,3,5,1,0,5,2,0,1,1,1,2,5,5
패널의,1,3,5,1,0,5,2,0,1,1,1,2,5,5
패키지,0,2,1,0,0,1,1,0,0,2,2,3,1,0
패키지로,2,6,3,4,1,5,2,0,2,0,1,2,3,5
패터닝,6,9,0,6,3,12,6,0,30,3,6,0,9,9
팩토리,12,27,2,2,3,42,22,80,16,16,10,6,19,23
퍼즐,3,2,3,3,3,5,1,0,1,2,4,3,2,2
페스타,12,5,0,5,5,5,5,2,2,2,4,1,1,2
편의,1,9,2,2,2,1,3,1,3,2,3,1,1,3
편집,1,0,0,1,2,2,1,0,1,3,0,2,3,1
펼치면,0,3,1,3,0,2,3,0,1,2,2,3,4,3
평가,1,2,2,0,2,5,2,0,1,4,0,2,4,2
포르쉐,3,34,8,7,5,2,9,3,9,7,11,4,3,11
포르쉐가,1,9,2,1,2,1,3,1,2,3,5,1,1,3
포스트시즌,1,1,1,2,2,0,1,0,1,1,1,2,0,1
포스트시즌을,1,1,1,2,2,0,1,0,1,1,1,2,0,1
포인트를,2,2,0,3,2,1,3,1,0,1,1,1,0,0
포토,1,2,1,2,0,3,1,0,0,0,0,2,2,0
포토레지스트,12,18,0,12,3,24,12,0,60,6,12,0,18,18
폴더블,28,43,29,47,18,50,44,9,14,37,21,30,54,50
폴더블폰,4,6,5,9,3,4,9,1,1,3,1,7,5,8
표면,13,21,0,13,3,26,14,0,70,7,14,0,21,21
표면에,6,9,0,6,3,12,6,0,30,3,6,0,9,9
품목당,2,2,0,3,2,1,3,1,0,1,1,1,0,0
품질,1,3,1,0,1,5,3,10,2,2,3,1,3,5
품질을,5,7,2,5,3,8,3,1,2,3,2,2,7,7
프라임경제,2,14,6,9,2,5,7,1,5,8,11,2,6,14
프로,0,3,3,2,1,3,1,0,3,2,1,2,3,9
프로그램을,1,3,2,1,3,2,3,0,2,1,3,3,1,1
프로모션을,1,1,1,4,4,4,1,0,1,1,7,4,1,2
프로젝션,3,17,8,13,2,12,6,0,5,3,4,4,9,15
프로젝터,0,6,3,5,0,5,2,0,1,2,2,2,3,5
프로젝터는,2,6,3,4,1,5,2,0,2,0,1,2,3,5
프로젝터의,2,6,3,4,1,5,2,0,2,0,1,2,3,5
프로젝트에,1,3,3,2,0,4,5,1,2,3,0,0,4,6
프리미엄,8,37,22,24,7,31,33,3,11,18,36,18,26,30
플라스틱,2,1,0,2,0,4,2,0,0,1,1,1,4,3
플라즈마,1,3,2,1,0,3,3,1,3,5,0,0,5,7
플래그십,3,4,2,3,0,0,4,0,1,0,0,3,2,5
플래닛,1,4,2,8,2,4,3,0,2,4,3,2,2,4
플랫폼,5,7,9,10,9,9,7,1,7,7,3,9,10,10
플러그인,1,8,1,1,4,1,1,0,2,2,3,2,1,2
플레어스택,3,2,1,1,0,3,3,2,1,2,0,0,2,1
플레이,0,0,2,2,2,1,1,0,1,1,1,0,0,1
플로우,1,17,4,3,3,1,4,1,5,4,5,2,1,6
플리커,4,3,7,3,0,1,3,1,2,1,4,4,1,4
플립7은,3,4,1,3,0,2,2,0,1,2,1,1,1,4
피부,3,9,0,12,1,4,16,1,0,4,26,0,1,5
피플,1,2,1,2,0,3,1,0,0,0,0,2,2,0
픽셀,14,31,12,21,4,41,21,0,79,11,19,4,34,42
핀테크,5,4,3,1,3,2,4,2,2,4,3,1,5,5
필름,2,6,4,1,2,6,5,0,5,12,4,0,8,18
필수,5,7,5,8,4,8,3,1,2,3,4,3,7,8
필수적인,1,3,2,1,0,3,3,1,3,5,0,0,5,7
필옵틱스,2,7,4,4,1,9,5,1,4,10,1,1,8,12
필요가,2,5,2,2,1,6,6,2,1,10,4,4,9,5
필요한,3,9,4,4,2,10,5,10,4,2,4,3,6,10
하나,2,0,0,0,2,1,1,0,0,1,1,1,1,1
하나로,1,4,2,0,2,2,2,0,2,2,2,0,3,8
하는,0,3,0,0,0,3,1,1,1,0,1,4,1,0
하락,2,3,1,0,0,4,3,0,0,7,2,1,7,6
하이브리드,1,8,1,1,4,1,1,0,2,2,3,2,1,2
학습,0,1,0,0,2,1,1,0,0,0,2,0,0,0
학습데이터,2,1,0,1,0,3,2,1,1,0,0,1,2,1
한국,3,11,8,8,3,12,9,3,4,12,5,9,12,11
한국만,4,4,1,5,1,3,4,1,1,6,3,1,5,5
한국맥널티,2,3,3,2,1,7,3,0,2,4,1,2,8,7
한국타이어,2,0,0,0,2,1,1,0,0,1,1,1,1,1
한다.,8,17,13,11,12,12,9,3,6,13,12,17,8,10
한다는,3,4,1,0,1,4,2,1,3,2,0,2,5,3
한복,1,2,2,1,1,1,2,0,2,1,1,3,1,1
한앤컴퍼니의,0,2,1,0,1,4,3,0,2,3,1,0,4,3
한울반도체,3,4,0,0,2,2,2,1,2,2,0,0,5,4
한울반도체는,3,4,0,0,2,2,2,1,2,2,0,0,5,4
한울반도체의,3,4,0,0,2,2,2,1,2,2,0,0,5,4
한울소재과학은,3,4,0,0,2,2,2,1,2,2,0,0,5,4
한울소재과학이,3,4,0,0,2,2,2,1,2,2,0,0,5,4
한층,7,22,16,15,7,24,11,3,8,10,13,14,12,12
한편,6,5,4,5,7,6,5,2,3,5,10,5,6,7
한화,2,2,0,1,2,6,5,2,2,3,1,3,6,4
한화시스템,6,16,1,0,2,25,13,50,9,10,7,4,10,14
한화엔진,5,4,3,1,3,2,4,2,2,4,3,1,5,5
할인,3,1,1,4,6,5,2,0,1,2,8,5,2,3
할인이,2,0,0,0,2,1,1,0,0,1,1,1,1,1
함께,9,13,4,18,13,21,22,4,4,12,26,13,13,12
합니다.,8,4,8,4,40,8,4,0,8,8,4,8,8,8
합산,1,8,1,1,4,1,1,0,2,2,3,2,1,2
합창단,0,0,0,1,2,2,1,0,0,1,1,1,1,0
해당,7,9,6,10,8,14,8,4,4,8,10,6,11,9
해상도,4,3,7,3,0,1,3,1,2,1,4,4,1,4
해상도를,2,4,7,6,1,3,2,0,1,0,2,4,1,4
해외,7,12,8,6,4,11,9,2,5,18,5,3,13,19
해외로문재혁,4,4,1,5,1,3,4,1,1,6,3,1,5,5
해체,1,2,0,0,0,2,2,1,0,2,2,0,2,2
해피펫,1,2,1,2,0,3,1,0,0,0,0,2,2,0
핵심,7,14,6,9,4,17,8,2,6,13,3,3,15,19
했다.,6,23,9,7,2,34,13,32,10,10,11,16,18,21
행사,4,2,0,3,4,2,4,1,0,2,2,2,1,1
행사에는,1,6,6,6,2,6,3,1,3,2,1,5,3,6
행위,8,4,8,4,40,8,4,0,8,8,4,8,8,8
향상,3,5,1,3,2,3,3,0,1,2,3,1,1,4
향상된,3,2,3,3,3,5,1,0,1,2,4,3,2,2
향상시킬,3,2,1,1,0,3,3,2,1,2,0,0,2,1
향후,5,14,9,7,3,16,11,1,8,24,4,2,17,30
허브,2,4,7,6,1,3,2,0,1,0,2,4,1,4
허페이,2,6,5,4,1,9,7,1,5,5,0,1,8,13
헤드폰,0,1,1,2,0,1,3,1,0,2,0,0,0,1
헤어,1,1,1,4,4,4,1,0,1,1,7,4,1,2
혁신의,1,17,4,3,3,1,4,1,5,4,5,2,1,6
현대모비스,9,12,6,6,5,14,9,5,6,9,3,4,15,10
현대자동차,11,23,1,3,1,37,18,61,13,14,6,6,16,17
현대차,11,24,12,13,7,30,19,25,10,22,9,8,25,25
현상을,4,3,7,3,0,1,3,1,2,1,4,4,1,4
현장,6,15,7,5,4,22,13,31,9,9,6,6,12,14
현장에,6,9,2,1,1,16,11,23,5,8,6,1,9,10
현장에서,6,14,4,6,5,18,14,23,6,9,9,9,13,12
현재,4,20,14,15,3,27,12,12,7,10,9,12,14,14
현지,3,10,10,3,2,7,8,0,7,14,3,2,9,20
현지시간,9,12,8,12,8,14,11,5,6,10,4,5,14,13
협력,2,1,0,1,0,3,2,1,1,0,0,1,2,1
협력을,2,1,0,1,0,3,2,1,1,0,0,1,2,1
협업을,1,3,5,1,0,5,2,0,1,1,1,2,5,5
협업해,1,2,0,0,0,2,2,1,0,2,2,0,2,2
혜택에,2,2,0,3,2,1,3,1,0,1,1,1,0,0
혜택을,1,1,1,4,4,4,1,0,1,1,7,4,1,2
호황에,2,1,1,2,1,5,7,1,1,4,1,2,8,3
혼합형,2,1,1,0,2,2,3,1,2,7,2,4,4,2
홀로,10,3,0,2,3,4,2,1,2,1,3,0,1,2
홀로그램,10,3,0,2,3,4,2,1,2,1,3,0,1,2
홀로라이브,1,3,6,3,3,3,2,0,3,1,2,4,3,3
홈케어,1,2,0,3,1,1,4,0,0,1,6,0,0,1
홍승훈,4,4,1,5,1,3,4,1,1,6,3,1,5,5
홍콩,2,1,1,2,1,5,7,1,1,4,1,2,8,3
화면,9,10,17,13,8,10,6,2,4,4,9,16,4,9
화면을,1,2,3,6,3,4,5,1,0,3,1,4,3,3
화면이,1,7,9,6,0,12,6,0,6,2,4,2,10,12
화소,0,3,1,3,0,2,3,0,1,2,2,3,4,3
화웨이,6,9,8,14,7,12,8,2,2,6,5,7,10,11
화웨이는,1,2,3,6,3,4,5,1,0,3,1,4,3,3
화질과,4,3,7,3,0,1,3,1,2,1,4,4,1,4
확대,4,4,1,5,1,3,4,1,1,6,3,1,5,5
확대될,2,6,3,2,2,3,10,0,3,3,8,2,7,10
확대로,2,3,1,0,0,4,3,0,0,7,2,1,7,6
확대에,1,3,2,1,0,3,3,1,3,5,0,0,5,7
확보와,2,3,2,1,2,4,3,0,2,5,2,0,4,9
확보하고,1,4,2,3,1,6,2,0,1,5,1,1,3,5
확보하지,0,2,3,2,0,3,4,0,1,2,1,1,4,8
확인,1,2,3,6,3,4,5,1,0,3,1,4,3,3
확인하면서,4,4,1,5,1,3,4,1,1,6,3,1,5,5
확장해,3,4,1,0,1,4,2,1,3,2,0,2,5,3
환경,5,7,5,8,4,8,3,1,2,3,4,3,7,8
환경에서,0,1,1,2,0,1,3,1,0,2,0,0,0,1
환경을,0,1,1,2,0,1,3,1,0,2,0,0,0,1
환급,2,2,0,3,2,1,3,1,0,1,1,1,0,0
활동을,1,6,6,6,2,6,3,1,3,2,1,5,3,6
활용,7,8,5,9,4,11,5,2,3,3,4,4,9,9
활용할,3,4,1,0,1,4,2,1,3,2,0,2,5,3
회사,8,7,8,4,40,11,5,1,9,8,5,12,9,8
회사가,8,4,8,4,40,8,4,0,8,8,4,8,8,8
회사는,9,6,11,10,43,12,9,1,8,11,5,12,11,11
회사의,8,4,8,4,40,8,4,0,8,8,4,8,8,8
회원,8,4,8,4,40,8,4,0,8,8,4,8,8,8
회원가입,8,4,8,4,40,8,4,0,8,8,4,8,8,8
회원에게,8,4,8,4,40,8,4,0,8,8,4,8,8,8
회원은,8,4,8,4,40,8,4,0,8,8,4,8,8,8
회원의,8,4,8,4,40,8,4,0,8,8,4,8,8,8
회원이,8,4,8,4,40,8,4,0,8,8,4,8,8,8
회의를,1,3,0,0,1,4,3,10,2,2,1,0,2,2
회장이,2,2,0,1,2,6,5,2,2,3,1,3,6,4
획득할,4,3,4,5,5,5,2,0,2,3,5,5,2,3
효과를,1,5,0,7,1,2,8,0,0,3,14,0,0,2
효과적인,1,3,0,2,0,1,4,1,0,1,6,0,0,1
효소,1,0,0,1,2,2,1,0,1,3,0,2,3,1
효율을,3,5,0,1,0,10,5,11,3,4,0,1,4,3
효율적인,3,2,1,1,0,3,3,2,1,2,0,0,2,1
효율화라는,2,3,2,1,2,4,3,0,2,5,2,0,4,9
후아유,1,1,1,4,4,4,1,0,1,1,7,4,1,2
휴머노이드,7,14,1,2,1,22,12,40,8,8,3,3,10,10
휴머노이드를,1,3,1,0,1,5,3,10,2,2,3,1,3,5
흐름이,2,1,1,0,2,2,3,1,2,7,2,4,4,2
흑자,2,3,1,0,0,4,3,0,0,7,2,1,7,6
흑자를,0,2,3,2,0,3,4,0,1,2,1,1,4,8
흔들리지,1,4,2,8,2,4,3,0,2,4,3,2,2,4
희망,1,2,3,3,2,5,5,0,2,5,1,3,7,9
