org,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13
애플,85,68,35,78,38,25,34,79,49,65,85,56,65,42
애플리케이션을,8,6,1,10,7,6,2,6,10,12,6,4,6,0
애플워치,5,3,2,3,4,2,3,8,3,4,8,4,3,3
애플을,5,2,0,3,2,2,1,1,4,8,5,0,4,0
애플의,5,2,0,3,2,2,1,1,4,8,5,0,4,0
액션,4,3,1,4,2,5,2,2,5,3,4,3,6,2
앱솔릭스,4,5,1,6,3,0,2,1,2,3,3,4,5,6
앱솔릭스는,4,5,1,6,3,0,2,1,2,3,3,4,5,6
앱솔릭스와,4,5,1,6,3,0,2,1,2,3,3,4,5,6
양산,2,4,0,2,2,1,0,1,2,3,2,1,2,1
양산을,8,10,4,4,8,4,4,4,6,8,6,6,8,4
양손에,2,1,0,2,0,0,1,1,0,1,1,0,3,0
어떤,6,4,4,5,4,19,3,5,7,9,8,6,7,2
어라이즈,3,1,2,4,1,7,0,2,3,5,3,2,4,3
어바나-샴페인,3,0,3,3,0,0,2,1,1,5,3,1,3,2
언급했다.,7,5,2,5,3,1,2,9,2,5,7,4,4,2
얻고,2,1,0,2,0,0,1,1,0,1,1,0,3,0
얽혀있는,0,0,1,0,0,0,0,1,0,0,2,0,0,0
업계,15,14,6,7,6,4,4,14,5,12,16,16,9,13
업계는,5,5,0,2,2,2,1,6,2,4,6,4,2,2
업그레이드,4,2,2,4,2,2,1,2,2,5,4,3,4,1
업종,3,6,1,2,2,1,2,3,2,3,5,4,3,6
업종과,3,6,1,2,2,1,2,3,2,3,5,4,3,6
업종으로는,3,6,1,2,2,1,2,3,2,3,5,4,3,6
업종이,3,6,1,2,2,1,2,3,2,3,5,4,3,6
업체,3,4,3,5,7,1,2,3,3,7,4,2,2,2
업체가,9,10,1,8,5,2,3,7,4,7,9,8,7,8
업체들도,8,10,4,4,8,4,4,4,6,8,6,6,8,4
업체들의,7,5,2,5,3,1,2,9,2,5,7,4,4,2
업체들이,4,6,2,3,2,0,2,1,3,5,4,2,3,3
업체의,5,5,0,2,2,2,1,6,2,4,6,4,2,2
업황,1,3,1,3,0,0,1,3,0,3,1,3,1,4
없이,1,1,1,2,1,0,3,1,1,1,1,1,1,5
에너지,4,2,4,6,4,0,2,1,7,6,6,2,3,2
에도,3,1,2,4,1,7,0,2,3,5,3,2,4,3
에서,11,9,6,8,7,8,5,13,8,8,14,6,12,6
에스컬레이드,8,10,4,4,8,4,4,4,6,8,6,6,8,4
에이엔피,3,4,1,3,0,2,0,3,4,6,3,3,3,2
엑스리얼,4,3,2,5,2,0,1,3,4,7,3,1,4,2
엑시머,5,8,1,3,4,1,2,2,3,3,5,6,3,1
엔비디아,11,6,6,18,6,11,9,6,7,15,11,3,12,6
엔씨소프트,4,3,1,4,2,5,2,2,5,3,4,3,6,2
엔지니어,5,3,2,3,4,2,3,8,3,4,8,4,3,3
엔터테인먼트,4,2,4,6,4,0,2,1,7,6,6,2,3,2
엘디티,3,7,3,2,3,1,1,5,4,3,4,4,3,2
엘코스,4,3,1,2,3,2,1,2,7,3,3,1,3,0
여기에,3,2,2,5,3,7,1,0,3,7,3,1,6,1
여러,5,2,0,3,2,2,1,1,4,8,5,0,4,0
역량은,1,1,0,1,0,0,2,1,1,2,3,1,0,0
역량을,9,5,5,7,3,2,1,5,5,5,10,2,7,3
역량이,1,1,0,1,0,0,2,1,1,2,3,1,0,0
역시,5,5,0,2,2,2,1,6,2,4,6,4,2,2
역임하며,4,5,0,2,2,1,0,2,3,2,4,3,1,2
역할을,4,5,4,3,3,2,0,3,2,5,5,3,4,4
연간,8,10,4,4,8,4,4,4,6,8,6,6,8,4
연결하는,1,1,0,1,0,0,2,1,1,2,3,1,0,0
연결해,3,2,1,2,2,10,2,2,4,5,4,2,4,0
연구,9,5,5,7,3,2,1,5,5,5,10,2,7,3
연구개발,8,5,1,3,5,1,0,1,2,3,6,2,2,0
연구를,3,0,3,3,0,0,2,1,1,5,3,1,3,2
연구실에서,3,0,3,3,0,0,2,1,1,5,3,1,3,2
연구원,2,2,1,3,1,0,1,1,1,2,3,0,1,1
연구원은,19,22,11,23,14,3,9,31,11,16,23,25,15,21
연구위원은,3,0,3,3,0,0,2,1,1,5,3,1,3,2
연금,5,3,4,8,2,4,7,5,4,7,6,2,3,5
연도별,6,5,2,3,2,1,1,8,2,4,6,3,2,2
연속,4,5,4,3,3,6,1,4,5,3,5,2,6,3
연이은,8,6,4,8,3,4,4,5,6,8,9,6,8,5
연합뉴스,0,0,0,0,0,0,1,0,0,0,0,0,0,2
열고,1,1,1,1,1,0,5,1,1,1,1,1,1,6
열기를,2,2,1,3,1,0,1,1,1,2,3,0,1,1
열리는,3,1,0,5,1,0,1,1,0,1,2,0,3,0
열린,4,5,1,6,3,0,2,1,2,3,3,4,5,6
열린다.,0,0,0,0,0,0,8,0,0,0,0,0,0,8
열심히,1,1,1,1,1,0,3,1,1,1,1,1,2,5
염경엽,0,0,0,0,0,1,3,0,0,0,1,0,1,0
영국,4,2,4,6,4,0,2,1,7,6,6,2,3,2
영문,3,3,3,4,5,0,0,1,6,4,5,1,2,4
영상을,4,3,1,2,3,2,1,2,7,3,3,1,3,0
영업이익,10,11,3,7,5,2,4,12,4,8,12,8,7,8
영업이익과,6,5,2,3,2,1,1,8,2,4,6,3,2,2
영업이익은,4,7,5,7,5,1,4,12,3,6,7,10,4,8
영업이익을,7,6,3,5,3,1,3,9,3,5,7,4,3,7
영업이익의,7,7,6,6,3,0,10,4,3,7,7,7,5,18
영업익,2,4,2,4,1,0,2,4,1,5,3,3,2,4
영우디에스피,3,7,3,2,3,1,1,5,4,3,4,4,3,2
영우디에스피는,3,7,3,2,3,1,1,5,4,3,4,4,3,2
영우디에스피의,3,7,3,2,3,1,1,5,4,3,4,4,3,2
영위하고,4,5,2,6,2,2,1,6,5,6,7,7,5,4
영향을,3,7,3,2,3,1,1,5,4,3,4,4,3,2
영화,3,0,3,3,0,0,2,1,1,5,3,1,3,2
예상했습니다.,2,4,2,4,1,0,2,4,1,5,3,3,2,4
예정이다.,2,3,0,2,0,1,5,2,1,2,6,3,0,4
예측했다.,4,3,2,5,2,0,1,3,4,7,3,1,4,2
오는,7,5,2,5,3,1,2,9,2,5,7,4,4,2
오늘,2,3,0,1,0,1,4,2,0,1,5,3,1,4
오리진,4,3,1,4,2,5,2,2,5,3,4,3,6,2
오버드라이브,3,1,2,4,1,7,0,2,3,5,3,2,4,3
오승환,0,0,0,0,0,0,2,0,0,0,0,0,0,2
오승환이,0,0,0,0,0,0,1,0,0,0,0,0,0,2
오전,4,5,2,6,2,2,1,6,5,6,7,7,5,4
오프,5,8,1,3,4,1,2,2,3,3,5,6,3,1
올라,3,6,1,2,2,1,2,3,2,3,5,4,3,6
올시즌,0,0,0,0,0,0,3,0,0,0,1,0,0,0
올해,53,44,20,39,22,21,12,50,30,39,53,36,37,24
올해는,4,5,4,3,3,6,1,4,5,3,5,2,6,3
완전히,0,0,0,0,0,1,3,0,0,0,1,0,1,0
왔다.,4,5,2,2,4,2,2,2,3,4,3,3,4,2
왕야롱,7,5,2,4,4,1,1,3,5,3,5,2,5,0
외국인,3,6,1,2,2,1,2,3,2,3,5,4,3,6
외부,7,5,2,5,3,1,2,9,2,5,7,4,4,2
외에,4,2,2,4,2,2,1,2,2,5,4,3,4,1
요구했다.,2,2,2,3,2,0,5,2,2,2,2,2,3,10
용도,8,6,4,7,3,3,2,4,5,8,5,4,9,2
용인,2,3,0,1,0,0,1,2,0,1,4,3,0,4
우리기술투자,4,5,2,6,2,2,1,6,5,6,7,7,5,4
우리나라를,4,8,1,3,3,1,0,2,3,2,3,7,3,1
우리의,1,1,0,1,0,0,2,1,1,2,3,1,0,0
우수한,4,2,2,4,2,2,1,2,2,5,4,3,4,1
우승,0,0,0,0,0,1,3,0,0,0,1,0,1,0
우승을,0,0,0,0,0,0,3,0,0,0,1,0,0,0
우위를,9,11,2,5,4,2,3,7,5,9,10,6,5,5
우익수,0,0,0,0,0,0,5,0,0,0,1,0,0,0
운용,5,3,4,8,2,4,7,5,4,7,6,2,3,5
울산,8,10,4,4,8,4,4,4,6,8,6,6,8,4
울트라,3,2,2,5,3,7,1,0,3,7,3,1,6,1
울트라신글라스,6,6,2,6,2,1,1,2,2,8,5,4,6,5
웃도는,10,9,5,8,6,2,3,18,6,7,12,11,6,6
웃음,0,0,1,1,0,1,8,0,0,1,1,0,0,0
원가,13,15,8,13,7,3,4,17,8,13,18,11,8,9
원가율,6,5,2,3,2,1,1,8,2,4,6,3,2,2
원격,4,2,4,6,4,0,2,1,7,6,6,2,3,2
원유운반선,2,3,0,2,1,0,2,2,0,2,6,2,0,2
원으로,3,5,4,4,5,1,3,9,3,2,5,8,3,9
원조,2,2,1,2,1,1,2,3,3,6,2,3,4,3
월드투어,2,2,1,3,1,0,1,1,1,2,3,0,1,1
월평균,0,0,0,1,0,0,0,1,0,0,0,0,0,0
웨어러블,11,10,7,11,11,5,4,7,8,14,9,6,11,4
웨어러블의,6,8,6,9,15,3,4,6,6,13,8,4,4,4
웨이브가이드,4,3,2,5,2,0,1,3,4,7,3,1,4,2
웸블리,4,2,4,6,4,0,2,1,7,6,6,2,3,2
위상을,4,3,2,5,2,0,1,3,4,7,3,1,4,2
위성사업,5,3,2,3,4,2,3,8,3,4,8,4,3,3
위안,9,16,2,7,6,2,0,4,5,5,7,14,7,2
위지트,3,7,3,2,3,1,1,5,4,3,4,4,3,2
위한,36,30,21,32,20,17,26,32,25,36,37,18,31,24
위해,85,66,35,61,48,42,37,64,57,80,90,41,60,38
위해서는,24,13,6,6,12,6,2,9,12,14,21,3,12,3
유격수,0,0,0,0,0,0,5,0,0,0,1,0,0,0
유럽,7,3,6,10,5,7,2,3,10,11,9,4,7,5
유리,12,11,5,13,6,3,4,5,7,11,8,8,14,8
유리기판,4,5,1,6,3,0,2,1,2,3,3,4,5,6
유리기판은,4,5,1,6,3,0,2,1,2,3,3,4,5,6
유명,4,3,1,4,2,5,2,2,5,3,4,3,6,2
유비리서치,3,4,3,5,7,1,2,3,3,7,4,2,2,2
유심,3,1,3,4,0,0,0,3,2,2,4,0,1,1
유튜브,5,7,4,3,3,6,1,7,5,5,6,3,8,4
유행하는,2,1,0,2,0,0,1,1,0,1,1,0,3,0
유행한,2,1,0,2,0,0,1,1,0,1,1,0,3,0
윤수영,5,3,2,3,4,2,3,8,3,4,8,4,3,3
으로,0,0,0,0,0,0,5,0,0,0,1,0,0,0
은의,0,0,1,0,0,0,0,1,1,1,0,0,1,0
은탑산업훈장,5,3,2,3,4,2,3,8,3,4,8,4,3,3
은퇴식을,0,0,0,0,0,0,1,0,0,0,0,0,0,2
응답속도,3,2,3,3,2,9,1,3,3,4,4,4,3,2
응답속도를,3,2,1,2,2,10,2,2,4,5,4,2,4,0
의견이,2,1,0,2,0,0,1,1,0,1,1,0,3,0
의사를,2,0,1,3,1,0,0,1,1,3,4,0,1,1
의장은,1,1,1,2,1,0,3,1,1,1,1,1,1,5
이거,2,1,0,2,0,0,1,1,0,1,1,0,3,0
이날,1,1,1,1,1,1,8,1,1,1,2,1,2,6
이는,16,18,8,10,12,15,5,11,12,15,14,15,14,6
이다.,2,1,0,2,0,0,1,1,0,1,1,0,3,0
이달,1,1,1,1,1,0,3,1,1,1,1,1,2,5
이라는,6,5,2,3,2,1,1,8,2,4,6,3,2,2
이러한,8,6,1,10,7,6,2,6,10,12,6,4,6,0
이뤄질,8,10,4,4,8,4,4,4,6,8,6,6,8,4
이르기까지,8,6,1,10,7,6,2,6,10,12,6,4,6,0
이를,8,6,3,6,4,1,5,10,3,6,8,5,6,7
이미,8,5,1,3,5,1,0,1,2,3,6,2,2,0
이미터,4,3,1,5,4,3,1,3,5,6,3,2,3,0
이번,48,37,30,56,26,36,36,42,48,54,54,23,43,18
이벤트,9,6,5,12,4,9,9,7,9,10,10,5,9,7
이사회,2,3,0,2,1,0,2,2,0,2,6,2,0,2
이상,8,5,5,10,4,14,9,7,8,12,10,4,7,5
이상의,3,2,1,5,5,2,1,3,3,5,3,3,3,0
이어,12,10,5,12,7,10,6,9,7,11,12,13,14,13
이어갈,2,2,1,3,1,0,1,1,1,2,3,0,1,1
이와,5,5,5,8,1,0,2,7,3,7,7,3,3,5
이용하는,4,5,2,6,2,2,1,6,5,6,7,7,5,4
이유다.,5,4,2,2,3,2,1,6,2,3,5,7,4,4
이익,3,6,1,2,2,1,2,3,2,3,5,4,3,6
이재용,1,1,1,2,1,0,3,1,1,1,1,1,1,5
이정현은,0,0,1,1,0,1,8,0,0,1,1,0,0,0
이제,8,6,1,10,7,6,2,6,10,12,6,4,6,0
이종완,2,2,0,2,3,2,1,0,3,3,3,2,1,1
이통,3,1,3,4,0,0,0,3,2,2,4,0,1,1
이후,16,16,5,10,7,3,5,20,6,12,18,11,9,10
이희영,1,0,1,0,0,0,0,0,1,2,1,0,1,0
인간과,3,0,3,3,0,0,2,1,1,5,3,1,3,2
인공지능,9,5,5,7,3,2,1,5,5,5,10,2,7,3
인기,4,3,1,4,2,5,2,2,5,3,4,3,6,2
인기를,2,1,0,2,0,0,1,1,0,1,1,0,3,0
인디,2,2,1,3,1,0,1,1,1,2,3,0,1,1
인력,8,6,7,7,1,0,2,5,3,7,9,5,4,8
인력난,3,1,3,4,0,0,0,3,2,2,4,0,1,1
인입설비,0,0,1,0,0,0,0,1,0,0,2,0,0,0
인재,5,5,4,3,1,0,2,2,1,5,5,5,3,7
인터뷰,0,0,1,1,0,1,8,0,0,1,1,0,0,0
인터포저를,4,5,1,6,3,0,2,1,2,3,3,4,5,6
인텔,18,13,11,16,6,13,9,11,12,21,17,10,16,11
인플루언서,4,3,1,4,2,5,2,2,5,3,4,3,6,2
인해,4,3,2,5,2,0,1,3,4,7,3,1,4,2
인허가,2,3,0,1,0,0,1,2,0,1,4,3,0,4
일곱,7,4,3,8,3,12,2,4,8,8,7,5,10,5
일괄,2,3,0,1,0,0,1,2,0,1,4,3,0,4
일등공신,3,6,1,2,2,1,2,3,2,3,5,4,3,6
일리노이대,3,0,3,3,0,0,2,1,1,5,3,1,3,2
일반,6,6,2,6,2,9,3,5,11,10,4,3,6,0
일본,9,6,3,9,6,15,2,5,10,9,9,7,13,5
잃어버린,6,5,2,3,2,1,1,8,2,4,6,3,2,2
임단협,1,1,1,1,1,0,3,1,1,1,1,1,2,5
입주하는,2,3,0,1,0,0,1,2,0,1,4,3,0,4
입지를,4,3,2,5,2,0,1,3,4,7,3,1,4,2
있게,4,2,4,6,4,0,2,1,7,6,6,2,3,2
있기,8,6,1,10,7,6,2,6,10,12,6,4,6,0
있는,108,86,50,72,58,61,47,68,73,102,114,61,86,60
있다,24,19,11,24,13,10,27,16,21,21,22,15,24,27
있다.,227,207,106,210,142,119,107,177,191,242,244,153,196,139
있다고,7,4,1,6,3,2,2,2,5,10,8,0,5,1
있다는,15,14,6,13,7,5,2,7,11,19,18,8,12,8
있다면,3,2,1,2,2,10,2,2,4,5,4,2,4,0
있도록,12,8,13,13,8,6,10,12,9,13,13,6,6,8
있습니다.,12,13,6,9,3,1,3,7,3,15,11,10,11,13
있어,4,6,2,3,2,0,2,1,3,5,4,2,3,3
있어서,0,0,0,0,0,0,3,0,0,0,1,0,0,0
있어요,2,1,0,2,0,0,1,1,0,1,1,0,3,0
있으면,3,2,1,2,2,10,2,2,4,5,4,2,4,0
있지만,16,16,7,10,10,6,5,13,10,14,16,10,11,7
잉킹,4,6,4,4,3,2,0,4,5,3,8,4,2,3
자가발전,2,3,0,2,1,0,2,2,0,2,6,2,0,2
자격을,5,3,2,3,4,2,3,8,3,4,8,4,3,3
자동차,22,18,10,28,19,12,5,15,26,29,19,11,21,6
자동화,7,5,2,4,4,1,1,3,5,3,5,2,5,0
자료,8,6,4,7,3,3,2,4,5,8,5,4,9,2
자신과,1,1,0,1,0,0,2,1,1,2,3,1,0,0
자원순환,7,3,4,5,1,1,4,6,2,4,7,2,4,3
자유의지,3,0,3,3,0,0,2,1,1,5,3,1,3,2
자주,2,1,0,2,0,0,1,1,0,1,1,0,3,0
자체,12,8,2,7,7,6,2,3,7,6,10,5,8,2
자회사,5,5,4,3,1,0,2,2,1,5,5,5,3,7
작년,3,6,1,2,2,1,2,3,2,3,5,4,3,6
작업을,4,3,1,2,3,2,1,2,7,3,3,1,3,0
작용했다.,6,5,2,3,2,1,1,8,2,4,6,3,2,2
작은,4,2,2,4,2,2,1,2,2,5,4,3,4,1
작품을,3,1,2,4,1,7,0,2,3,5,3,2,4,3
잔고,1,2,0,0,0,0,0,3,0,2,1,1,2,1
잠금해제,1,2,0,0,0,0,0,3,0,2,1,1,2,1
잠실,0,0,0,0,0,0,3,0,0,0,1,0,0,0
잠실구장에서,0,0,0,0,0,1,3,0,0,0,1,0,1,0
잡을,6,5,1,3,4,3,0,3,5,5,6,4,3,3
장기,3,4,1,3,0,2,0,3,4,6,3,3,3,2
장기간,5,5,0,2,2,2,1,6,2,4,6,4,2,2
장벽이,2,2,1,2,1,1,2,3,3,6,2,3,4,3
장비,34,51,15,27,23,10,5,21,24,26,33,38,27,11
장비다.,5,8,1,3,4,1,2,2,3,3,5,6,3,1
장비를,26,25,6,11,16,6,3,10,13,17,23,14,14,4
장비수주전에는,4,8,1,3,3,1,0,2,3,2,3,7,3,1
장비용,3,4,1,3,0,2,0,3,4,6,3,3,3,2
장비제조사가,4,8,1,3,3,1,0,2,3,2,3,7,3,1
장비주,5,3,1,5,3,2,3,2,2,3,4,1,4,1
재계,5,5,4,3,1,0,2,2,1,5,5,5,3,7
재고는,2,4,2,4,1,0,2,4,1,5,3,3,2,4
재생에너지,2,3,0,1,0,0,1,2,0,1,4,3,0,4
재원,1,1,1,1,1,0,3,1,1,1,1,1,2,5
저가,7,6,2,4,4,2,1,7,2,9,7,4,6,4
적용,2,3,0,1,0,0,1,2,0,1,4,3,0,4
적은,2,2,1,2,1,1,2,3,3,6,2,3,4,3
적자,3,5,2,6,1,0,2,4,1,5,4,3,2,5
적자를,5,2,0,3,2,2,1,1,4,8,5,0,4,0
전구체,2,3,0,2,1,0,2,2,0,2,6,2,0,2
전국,0,0,1,2,0,1,8,0,3,2,4,1,0,0
전기,4,5,4,3,3,6,1,4,5,3,5,2,6,3
전기차,25,29,17,15,16,12,8,14,20,21,28,15,19,14
전년,5,7,6,6,7,2,3,17,6,3,9,14,4,8
전년동기비,4,3,2,5,2,0,1,3,4,7,3,1,4,2
전략,6,7,4,5,4,0,2,2,3,10,5,2,7,5
전략광물,2,3,0,2,1,0,2,2,0,2,6,2,0,2
전략을,4,6,2,3,2,0,2,1,3,5,4,2,3,3
전략이다.,2,2,1,2,1,1,2,3,3,6,2,3,4,3
전략적,13,11,4,10,6,2,2,5,7,11,10,6,11,5
전력,27,25,6,29,22,16,5,22,26,31,26,21,19,7
전력기기,3,6,1,2,2,1,2,3,2,3,5,4,3,6
전력망위원회서,2,3,0,1,0,0,1,2,0,1,4,3,0,4
전력반도체,4,6,2,3,2,0,2,1,3,5,4,2,3,3
전망,2,3,3,3,4,1,2,8,2,1,4,7,2,4
전망이다.,9,9,7,11,8,4,2,9,9,14,11,5,6,5
전망치가,3,6,1,2,2,1,2,3,2,3,5,4,3,6
전망했습니다.,4,6,3,7,2,0,3,5,2,7,6,3,3,5
전문인력,3,1,3,4,0,0,0,3,2,2,4,0,1,1
전문점,0,0,1,0,0,0,0,1,1,1,0,0,1,0
전분기대비,2,4,2,4,1,0,2,4,1,5,3,3,2,4
전삼노,1,1,1,1,1,0,3,1,1,1,1,1,2,5
전삼노는,1,1,1,1,1,0,3,1,1,1,1,1,2,5
전세계,4,3,1,2,3,2,1,2,7,3,3,1,3,0
전시장,3,3,3,4,5,0,0,1,6,4,5,1,2,4
전시장을,3,3,3,4,5,0,0,1,6,4,5,1,2,4
전시회,6,5,1,4,2,2,1,7,3,3,5,3,3,1
전용,3,2,3,3,2,9,1,3,3,4,4,4,3,2
전원,3,2,2,5,3,7,1,0,3,7,3,1,6,1
전자기판,3,4,1,3,0,2,0,3,4,6,3,3,3,2
전자제품,15,9,8,12,4,4,6,10,7,12,12,6,13,5
전자칠판,6,6,2,6,2,9,3,5,11,10,4,3,6,0
전작,2,2,1,2,1,1,2,3,3,6,2,3,4,3
전장부품,4,6,2,3,2,0,2,1,3,5,4,2,3,3
전주에,0,0,1,0,0,0,0,1,0,0,2,0,0,0
전체,9,10,3,6,4,2,1,7,3,9,9,8,7,6
전투,3,1,2,4,1,7,0,2,3,5,3,2,4,3
전해졌다.,4,8,1,3,3,1,0,2,3,2,3,7,3,1
전환,16,15,7,13,9,7,9,16,11,15,22,14,14,14
절반,2,1,2,2,2,0,0,1,0,5,1,0,4,2
젊은,9,5,5,7,3,2,1,5,5,5,10,2,7,3
점유율,4,3,2,5,2,0,1,3,4,7,3,1,4,2
점유율은,5,5,0,2,2,2,1,6,2,4,6,4,2,2
점유율을,5,4,2,2,3,2,1,6,2,3,5,7,4,4
점유율이,2,1,2,2,2,0,0,1,0,5,1,0,4,2
접는,8,8,3,8,3,2,3,5,5,14,7,7,10,8
접히는,2,2,1,2,1,1,2,3,3,6,2,3,4,3
정규,0,0,0,0,0,0,5,0,0,0,1,0,0,0
정규시즌,0,0,0,0,0,0,5,0,0,0,1,0,0,0
정도,3,2,1,2,2,10,2,2,4,5,4,2,4,0
정보,8,6,4,7,3,3,2,4,5,8,5,4,9,2
정보보호,3,1,3,4,0,0,0,3,2,2,4,0,1,1
정부,8,6,2,6,3,9,1,8,5,9,9,6,6,5
정부는,7,8,0,3,2,2,2,8,2,5,10,7,2,6
정부의,23,13,6,5,12,6,2,9,12,13,21,3,12,3
정비,0,0,1,0,0,0,0,1,0,0,2,0,0,0
정상,3,1,0,5,1,0,1,1,0,1,2,0,3,0
정상들의,3,1,0,5,1,0,1,1,0,1,2,0,3,0
정상회의,3,1,0,5,1,0,1,1,0,1,2,0,3,0
정철동,13,10,4,8,5,2,3,17,4,9,13,7,6,4
정현이가,0,0,1,1,0,1,8,0,0,1,1,0,0,0
제공하며,3,2,1,5,5,2,1,3,3,5,3,3,3,0
제공한다.,17,14,5,21,12,22,6,11,24,29,13,8,18,1
제네시스,8,10,4,4,8,4,4,4,6,8,6,6,8,4
제도,7,7,6,6,3,0,8,4,3,7,7,7,6,17
제도다.,5,3,2,3,4,2,3,8,3,4,8,4,3,3
제도를,6,6,5,4,2,0,5,3,2,6,6,6,5,12
제로,4,3,1,4,2,5,2,2,5,3,4,3,6,2
제시했다.,3,4,3,3,3,1,1,9,4,2,5,7,2,4
제어,8,6,4,7,3,3,2,4,5,8,5,4,9,2
제조,17,13,5,10,8,4,2,8,7,13,12,7,13,3
제품,25,19,8,20,11,9,7,12,21,33,20,12,26,10
제품은,3,3,1,3,1,5,2,3,6,5,2,2,3,0
제품을,12,9,4,15,9,6,3,10,15,20,9,5,11,2
젤리를,0,0,1,0,0,0,0,1,1,1,0,0,1,0
조기,7,3,4,5,1,1,4,6,2,4,7,2,4,3
조달,3,3,1,3,1,5,2,3,6,5,2,2,3,0
조명,3,2,3,3,2,9,1,3,3,4,4,4,3,2
조사,2,1,0,2,0,0,1,1,0,1,1,0,3,0
조선,1,2,0,0,0,0,0,3,0,2,1,1,2,1
조성환,0,0,0,0,0,0,8,0,0,0,2,0,0,0
조율,2,2,1,2,1,1,2,3,3,6,2,3,4,3
조합원,2,3,2,2,2,0,4,2,2,2,2,2,3,10
조회수,4,5,4,3,3,6,1,4,5,3,5,2,6,3
종목,5,3,1,5,3,2,3,2,2,3,4,1,4,1
종목은,4,5,2,6,2,2,1,6,5,6,7,7,5,4
종속기업,4,5,2,6,2,2,1,6,5,6,7,7,5,4
종합,7,5,2,4,4,1,1,3,5,3,5,2,5,0
종합적,1,1,0,1,0,0,2,1,1,2,3,1,0,0
좋다.,3,2,1,2,2,10,2,2,4,5,4,2,4,0
좋아하는,2,1,0,2,0,0,1,1,0,1,1,0,3,0
좋은,0,0,1,1,0,1,8,0,0,1,1,0,0,0
좋지는,0,0,0,0,0,0,3,0,0,0,1,0,0,0
좌익수,0,0,0,0,0,1,8,0,0,0,2,0,1,0
주가가,3,6,1,2,2,1,2,3,2,3,5,4,3,6
주관,5,3,2,3,4,2,3,8,3,4,8,4,3,3
주단조품,4,5,2,6,2,2,1,6,5,6,7,7,5,4
주도하고,9,8,3,9,7,2,5,9,5,7,11,8,8,9
주류,4,3,2,5,2,0,1,3,4,7,3,1,4,2
주름,0,0,8,2,6,0,1,1,4,3,0,0,1,1
주목받았던,5,3,1,5,3,2,3,2,2,3,4,1,4,1
주민,2,3,0,1,0,0,1,2,0,1,4,3,0,4
주사율,3,2,3,3,2,9,1,3,3,4,4,4,3,2
주사율과,3,2,1,2,2,10,2,2,4,5,4,2,4,0
주식,5,3,4,8,2,4,7,5,4,7,6,2,3,5
주요,38,50,15,37,27,10,16,18,24,39,37,37,31,14
주장했다.,5,5,4,3,1,0,2,2,1,5,5,5,3,7
주제로,8,6,4,8,3,4,4,5,6,8,9,6,8,5
주최하는,3,1,2,4,1,7,0,2,3,5,3,2,4,3
주효,2,1,2,2,2,0,0,1,0,5,1,0,4,2
준비,8,10,4,4,8,4,4,4,6,8,6,6,8,4
준비에,2,4,0,2,2,1,0,1,2,3,2,1,2,1
중견수,0,0,0,0,0,0,5,0,0,0,1,0,0,0
중국,91,88,27,63,49,24,21,59,45,66,79,62,62,26
중국은,7,5,2,5,3,1,2,9,2,5,7,4,4,2
중국의,12,10,2,7,5,3,3,15,4,9,13,8,6,4
중대재해,2,4,2,1,1,2,0,2,2,0,4,3,0,2
중소,23,13,6,5,12,6,2,9,12,14,21,3,12,3
중소형,6,5,2,3,2,1,1,8,2,4,6,3,2,2
중요한,2,1,2,2,2,0,0,1,0,5,1,0,4,2
중이다.,18,18,3,14,12,5,6,6,16,17,16,11,15,7
중인,6,7,2,8,4,1,4,4,5,9,5,7,9,9
증가,3,6,1,2,2,1,2,3,2,3,5,4,3,6
증가가,2,2,1,3,1,0,1,1,1,2,3,0,1,1
증가한,2,4,2,4,1,0,2,4,1,5,3,3,2,4
증권사,2,2,1,3,1,0,1,1,1,2,3,0,1,1
증발,2,2,0,2,3,2,1,0,3,3,3,2,1,1
증인,3,1,3,4,0,0,0,3,2,2,4,0,1,1
증인으로,11,7,7,12,3,4,4,8,8,10,13,6,9,6
증착기,5,3,1,5,3,2,3,2,2,3,4,1,4,1
지금,2,1,0,2,0,0,1,1,0,1,1,0,3,0
지급,1,1,1,1,1,0,3,1,1,1,1,1,2,5
지난,70,49,32,62,31,36,40,60,41,62,75,34,54,30
지능형,8,5,1,3,5,1,0,1,2,3,6,2,2,0
지능화를,8,5,1,3,5,1,0,1,2,3,6,2,2,0
지명타자,0,0,0,0,0,0,5,0,0,0,1,0,0,0
지속,12,8,8,11,8,2,1,6,11,9,15,3,9,7
지속적으로,7,3,4,5,1,1,4,6,2,4,7,2,4,3
지속적인,24,13,6,6,12,6,2,9,12,14,21,3,12,3
지식을,1,1,0,1,0,0,2,1,1,2,3,1,0,0
지역사회,4,5,4,3,3,6,1,4,5,3,5,2,6,3
지역주택조합,3,1,2,4,1,7,0,2,3,5,3,2,4,3
지원,9,7,2,6,4,4,2,8,4,9,10,7,6,3
지원을,5,5,0,2,2,2,1,6,2,4,6,4,2,2
지원하는,3,2,1,2,2,10,2,2,4,5,4,2,4,0
지원한다.,12,8,3,7,8,13,6,8,20,12,11,4,10,0
지포스,3,2,2,5,3,7,1,0,3,7,3,1,6,1
직원들에게,1,1,1,1,1,0,3,1,1,1,1,1,2,5
진입,2,3,0,2,1,0,2,2,0,2,6,2,0,2
