org,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13
알려졌다.,2,7,2,14,7,8,4,6,7,15,8,0,11,10
암호화폐,5,7,3,1,2,7,2,4,2,5,3,0,4,4
앞둔,0,0,0,1,0,0,5,0,1,0,0,8,0,0
앞서,1,3,1,1,1,2,5,2,1,0,0,8,2,1
앞선,0,0,0,1,0,0,5,0,1,0,0,8,0,0
앞세워,0,1,1,4,1,4,8,1,3,8,0,9,3,1
앞으로도,7,4,3,3,5,3,1,5,4,4,7,4,5,6
애니메이션,3,3,3,3,2,7,3,6,6,4,5,3,6,5
애플,40,73,43,70,52,57,42,66,63,52,74,16,80,80
애플리케이션을,4,4,6,4,8,10,4,10,2,4,8,0,16,9
애플워치,1,2,3,3,2,2,3,3,7,2,6,4,5,5
애플을,5,2,4,4,1,4,1,2,4,5,2,0,4,6
애플의,5,2,4,4,1,4,1,2,4,5,2,0,4,6
애플이,3,5,4,6,5,3,4,5,7,4,9,0,7,10
액션,4,4,1,5,4,6,2,5,4,2,5,1,5,2
앱은,1,4,0,1,0,1,1,2,3,2,2,0,3,2
얇은,0,3,2,6,1,1,2,3,2,6,3,0,2,5
양국이,1,3,1,4,2,4,3,3,4,9,2,1,3,2
양산을,4,2,16,6,4,10,0,10,2,4,8,0,14,10
양호하다.,0,1,2,3,1,5,3,1,2,0,1,0,1,1
어떤,8,1,4,4,13,8,4,7,7,3,8,1,10,7
어라이즈,8,4,1,3,4,3,1,5,5,5,3,1,4,2
어빈은,0,0,0,0,0,1,3,0,2,1,1,9,0,1
어시스트,1,0,1,5,1,1,2,3,1,5,1,0,3,1
언급했다.,1,6,4,7,4,2,2,6,5,3,5,2,6,5
얼마나,2,6,2,3,0,4,7,4,6,2,3,0,4,6
업계,0,7,6,11,10,7,3,9,8,0,10,4,9,9
업계는,0,4,2,5,4,3,1,5,4,0,5,2,5,5
업그레이드,1,2,2,4,1,1,2,5,1,3,3,0,5,4
업데이트,1,3,1,0,1,0,0,2,1,0,0,0,2,1
업데이트를,2,3,1,0,2,0,1,3,2,2,2,0,2,2
업종,1,6,4,4,2,3,3,1,5,1,4,2,2,5
업종과,1,6,4,4,2,3,3,1,5,1,4,2,2,5
업종으로는,1,6,4,4,2,3,3,1,5,1,4,2,2,5
업종이,1,6,4,4,2,3,3,1,5,1,4,2,2,5
업체,1,6,2,5,1,2,1,3,2,3,6,0,6,5
업체가,0,4,2,5,4,3,1,5,4,0,5,2,5,5
업체들도,4,2,16,6,4,10,0,10,2,4,8,0,14,10
업체들의,1,6,4,7,4,2,2,6,5,3,5,2,6,5
업체들이,2,7,3,4,1,4,2,3,2,1,3,3,5,6
업체의,0,4,2,5,4,3,1,5,4,0,5,2,5,5
없는,2,3,0,1,0,2,5,2,3,1,3,1,0,3
없어,1,2,1,4,0,2,1,5,3,0,1,1,2,3
없이,0,1,0,4,0,3,2,2,0,0,1,0,2,1
에너지,6,9,4,4,2,7,5,6,9,7,7,4,10,9
에도,8,4,1,3,4,3,1,5,5,5,3,1,4,2
에서,8,6,6,6,7,5,4,8,11,6,13,8,10,11
에스컬레이드,4,2,16,6,4,10,0,10,2,4,8,0,14,10
에스텔조합,1,2,4,2,0,4,2,2,3,1,4,0,3,6
에이스,0,0,1,1,0,3,6,1,1,0,0,9,1,0
에이전트,1,4,0,1,0,1,1,2,3,2,2,0,3,2
에이전트로,1,4,0,1,0,1,1,2,3,2,2,0,3,2
엑스포츠뉴스,1,1,1,2,2,2,3,2,4,2,2,10,3,1
엑시머,1,2,1,5,4,4,1,4,3,1,7,0,7,6
엔비디아,16,29,15,11,10,20,15,17,20,16,14,4,20,25
엔씨,0,0,1,1,0,3,6,1,1,0,0,9,1,0
엔씨소프트,4,4,1,5,4,6,2,5,4,2,5,1,5,2
엔지니어,1,2,3,3,2,2,3,3,7,2,6,4,5,5
엔터테인먼트,4,3,2,4,1,5,3,3,5,2,5,3,6,3
엘디티,1,4,2,4,2,5,3,3,2,0,5,0,5,7
엘리트,2,1,1,1,0,3,3,0,1,3,2,0,2,1
엘지가,0,0,1,1,0,3,6,1,1,0,0,9,1,0
엘지는,0,0,1,1,0,3,6,1,1,0,0,9,1,0
엘코스,0,1,2,1,2,8,0,4,1,1,4,0,5,3
여러,7,8,6,7,1,8,8,6,10,7,5,0,8,12
여야,1,3,1,4,2,4,3,3,4,9,2,1,3,2
역대,1,3,2,7,1,5,6,3,4,6,3,10,3,5
역량을,5,6,5,5,3,3,1,7,7,5,6,1,6,6
역사상,0,0,0,1,0,2,5,0,0,0,0,8,0,0
역시,0,4,2,5,4,3,1,5,4,0,5,2,5,5
역임하며,1,2,0,4,1,3,2,5,2,0,3,0,6,3
역할을,2,6,2,0,1,2,2,3,4,5,2,1,4,6
연간,4,2,16,6,4,10,0,10,2,4,8,0,14,10
연결해,5,1,1,2,6,5,1,3,3,2,3,1,5,2
연구,6,10,5,6,3,4,2,9,10,7,8,1,9,8
연구개발,0,4,1,4,2,3,2,4,4,1,7,0,5,6
연구를,2,3,3,2,0,5,3,3,4,2,2,3,3,3
연구원은,3,10,10,19,12,6,4,10,10,3,11,4,15,9
연구위원은,2,3,3,2,0,5,3,3,4,2,2,3,3,3
연대는,1,1,1,4,0,1,1,1,2,1,1,0,1,2
연도별,1,3,5,3,3,4,2,5,4,1,4,1,6,3
연봉의,1,1,1,4,0,1,1,1,2,1,1,0,1,2
연산,2,1,1,1,0,3,3,0,1,3,2,0,2,1
연속,8,4,3,4,5,7,5,5,6,4,7,14,6,6
연이은,6,8,5,7,8,6,5,7,8,6,7,3,8,8
열리게,0,0,1,1,0,3,6,1,1,0,0,9,1,0
열리는,3,9,3,4,3,6,5,6,8,14,4,2,7,8
열린,0,0,0,1,0,1,8,0,3,1,1,17,0,1
영국,4,3,2,4,1,5,3,3,5,2,5,3,6,3
영문,1,3,1,4,0,3,2,3,5,1,5,0,5,4
영상기자,1,0,0,0,1,0,1,1,1,2,2,0,0,1
영상을,0,1,2,1,2,8,0,4,1,1,4,0,5,3
영업이익,3,13,9,15,6,6,6,8,12,5,10,4,9,12
영업이익과,1,3,5,3,3,4,2,5,4,1,4,1,6,3
영업이익은,1,2,2,6,4,1,1,2,2,0,3,1,4,1
영업이익을,1,3,5,3,3,4,2,5,4,1,4,1,6,3
영업이익의,0,1,0,4,0,3,2,2,0,0,1,0,2,1
영우디에스피,1,4,2,4,2,5,3,3,2,0,5,0,5,7
영우디에스피는,1,4,2,4,2,5,3,3,2,0,5,0,5,7
영우디에스피의,1,4,2,4,2,5,3,3,2,0,5,0,5,7
영위하고,6,11,7,12,8,7,7,9,12,7,15,1,12,18
영향을,1,4,2,4,2,5,3,3,2,0,5,0,5,7
영화,2,3,3,2,0,5,3,3,4,2,2,3,3,3
예정이다.,1,4,0,1,0,1,1,2,3,2,2,0,3,2
오너,0,1,1,3,0,3,2,6,1,0,0,0,1,0
오는,1,6,4,7,4,2,2,6,5,3,5,2,6,5
오른,0,0,0,1,0,0,5,0,1,0,0,8,0,0
오리진,4,4,1,5,4,6,2,5,4,2,5,1,5,2
오명진과,0,0,0,0,0,1,3,0,2,1,1,9,0,1
오버드라이브,8,4,1,3,4,3,1,5,5,5,3,1,4,2
오세현,3,0,0,1,0,4,1,1,1,2,1,4,1,1
오스람은,1,2,1,2,4,4,2,5,1,2,4,0,9,4
오승환,0,0,0,2,0,3,10,0,1,0,0,14,0,0
오승환.,0,0,1,1,0,2,5,0,0,0,0,5,1,0
오승환도,0,0,0,1,0,3,5,0,0,0,0,6,0,0
오승환에게,0,0,0,1,0,3,5,0,0,0,0,6,0,0
오승환은,0,0,1,3,0,7,15,0,0,0,0,19,1,0
오승환을,0,0,0,1,0,3,5,0,0,0,0,6,0,0
오승환의,0,0,0,1,0,2,5,0,0,0,0,8,0,0
오승환이,0,0,0,1,0,0,5,0,1,0,0,8,0,0
오전,3,6,3,6,3,4,3,4,5,3,6,1,5,8
오프,1,2,1,5,4,4,1,4,3,1,7,0,7,6
오후,0,0,0,1,0,0,5,0,1,0,0,8,0,0
온라인,3,0,0,1,0,4,1,1,1,2,1,4,1,1
온체인,5,7,3,1,2,7,2,4,2,5,3,0,4,4
올라,1,6,4,4,2,3,3,1,5,1,4,2,2,5
올해,30,50,36,54,45,46,26,51,50,36,48,21,54,47
올해는,7,4,3,3,5,3,1,5,4,4,7,4,5,6
완벽한,0,0,0,1,0,3,5,0,0,0,0,6,0,0
완성도와,1,4,0,9,3,2,4,2,5,10,3,0,7,8
왔다.,2,1,8,3,2,5,0,5,1,2,4,0,7,5
왕야롱,3,5,2,3,3,4,0,6,3,0,5,1,5,3
외국인,2,6,4,5,2,7,7,1,7,1,4,12,3,5
외부,3,16,9,22,8,7,10,15,11,18,11,2,15,17
외에,1,2,2,4,1,1,2,5,1,3,3,0,5,4
외에도,3,0,0,1,0,4,1,1,1,2,1,4,1,1
외인,1,1,1,2,2,2,3,2,4,2,2,10,3,1
우리기술투자,3,6,3,6,3,4,3,4,5,3,6,1,5,8
우리나라를,1,3,0,5,5,3,1,5,1,1,7,0,5,6
우세,1,0,0,0,0,4,1,2,1,1,0,5,0,0
우수한,1,2,2,4,1,1,2,5,1,3,3,0,5,4
우승,1,0,0,1,0,4,4,0,2,0,0,10,1,0
우승을,1,0,0,0,0,4,1,2,1,1,0,5,0,0
우위를,2,11,5,9,5,7,3,8,6,1,8,5,10,11
운영위원회를,1,4,2,3,2,6,1,5,4,0,6,1,7,6
울산,4,2,16,6,4,10,0,10,2,4,8,0,14,10
울트라,2,1,1,1,0,3,3,0,1,3,2,0,2,1
웃도는,2,8,8,13,8,5,3,8,8,3,8,3,11,8
워크로드,2,1,1,1,0,3,3,0,1,3,2,0,2,1
원가,2,9,7,12,6,7,4,9,10,4,10,3,11,12
원가율,1,3,5,3,3,4,2,5,4,1,4,1,6,3
원격,4,3,2,4,1,5,3,3,5,2,5,3,6,3
원으로,1,2,2,6,4,1,1,2,2,0,3,1,4,1
웨어러블,2,5,2,5,2,3,1,2,2,2,5,0,6,4
웨어러블의,3,11,4,10,3,5,2,5,4,5,11,0,12,9
웸블리,4,3,2,4,1,5,3,3,5,2,5,3,6,3
위상,2,6,2,0,1,2,2,3,4,5,2,1,4,6
위상을,1,4,0,9,3,2,4,2,5,10,3,0,7,8
위성사업,1,2,3,3,2,2,3,3,7,2,6,4,5,5
위안,2,6,0,10,10,6,3,9,3,3,15,0,10,13
위지트,1,4,2,4,2,5,3,3,2,0,5,0,5,7
위한,24,33,37,29,26,27,13,35,30,24,37,10,44,46
위해,57,84,65,66,61,79,40,95,79,47,99,28,126,106
위해서는,9,14,4,9,6,10,3,13,15,0,18,3,21,15
유동성,5,7,3,1,2,7,2,4,2,5,3,0,4,4
유럽,19,17,11,14,12,15,8,14,18,11,14,7,18,14
유리기판,3,5,4,6,5,3,4,5,7,4,9,0,7,10
유리기판에,3,5,4,6,5,3,4,5,7,4,9,0,7,10
유명,4,4,1,5,4,6,2,5,4,2,5,1,5,2
유비리서치,1,6,2,5,1,2,1,3,2,3,6,0,6,5
유지할,3,10,2,18,5,5,8,4,11,20,6,0,14,16
유튜브,7,4,3,3,5,3,1,5,4,4,7,4,5,6
윤수영,1,2,3,3,2,2,3,3,7,2,6,4,5,5
으로,1,3,3,7,1,7,4,6,5,0,2,1,3,4
은탑산업훈장,1,2,3,3,2,2,3,3,7,2,6,4,5,5
은퇴식,0,0,0,1,0,0,5,0,1,0,0,8,0,0
응답속도,3,0,3,2,7,3,3,4,4,1,5,0,5,5
응답속도를,5,1,1,2,6,5,1,3,3,2,3,1,5,2
응원의,0,0,0,0,1,3,1,1,0,1,0,1,1,0
의원이,1,2,1,4,0,2,1,5,3,0,1,1,2,3
의장을,2,6,2,0,1,2,2,3,4,5,2,1,4,6
의혹이,0,1,1,3,0,3,2,6,1,0,0,0,1,0
이경환의,0,0,0,0,1,3,1,1,0,1,0,1,1,0
이공계,1,4,0,1,0,1,1,2,3,2,2,0,3,2
이끌고,2,6,2,0,1,2,2,3,4,5,2,1,4,6
이날,2,4,2,7,4,8,11,5,8,11,4,19,6,3
이는,9,10,22,16,16,21,11,21,14,8,22,0,28,26
이덕희배,0,0,0,0,0,0,1,0,1,0,0,1,1,0
이동되고,1,4,1,6,2,3,1,2,2,6,1,0,2,3
이라는,1,3,5,3,3,4,2,5,4,1,4,1,6,3
이러한,4,4,6,4,8,10,4,10,2,4,8,0,16,9
이뤄졌다.,6,9,3,6,4,6,2,9,10,0,12,2,14,11
이뤄질,4,2,16,6,4,10,0,10,2,4,8,0,14,10
이르기까지,5,6,7,6,12,14,6,15,3,6,12,0,25,13
이르면,1,2,0,0,0,3,0,1,2,1,0,1,0,1
이를,3,13,6,15,4,8,6,19,12,5,8,3,12,10
이미,0,4,1,4,2,3,2,4,4,1,7,0,5,6
이미터,3,4,4,4,8,9,4,10,2,4,8,0,17,9
이번,42,49,29,48,41,50,29,48,36,38,49,17,64,59
이벤트,7,4,1,6,4,10,3,6,5,4,6,5,6,3
이상,5,1,1,2,6,5,1,3,3,2,3,1,5,2
이상의,3,2,3,2,4,2,1,3,1,3,5,0,8,4
이슈,1,1,1,2,2,2,3,2,4,2,2,10,3,1
이스포츠,3,0,0,1,0,4,1,1,1,2,1,4,1,1
이스포츠의,3,0,0,1,0,4,1,1,1,2,1,4,1,1
이승엽,1,0,0,2,0,6,9,0,2,0,0,18,1,0
이시바,1,3,1,4,2,4,3,3,4,9,2,1,3,2
이어,16,17,11,14,13,20,12,18,22,16,15,21,19,17
이에,1,3,2,7,0,5,3,11,4,0,1,1,3,3
이온,3,5,4,6,5,3,4,5,7,4,9,0,7,10
이용하는,3,6,3,6,3,4,3,4,5,3,6,1,5,8
이용할,0,1,2,3,1,5,3,1,2,0,1,0,1,1
이유다.,0,3,4,6,6,4,2,4,4,0,5,2,4,4
이유로,1,2,1,4,0,2,1,5,3,0,1,1,2,3
이익,1,6,4,4,2,3,3,1,5,1,4,2,2,5
이재용,1,1,1,4,0,1,1,1,2,1,1,0,1,2
이제,5,4,6,4,8,14,5,12,3,5,8,5,16,9
이종완,0,1,2,0,2,4,3,0,3,2,4,0,2,5
이진우,2,3,0,1,0,2,5,2,3,1,3,1,0,3
이차전지,3,5,4,6,5,3,4,5,7,4,9,0,7,10
이채민,1,0,0,0,0,1,1,0,1,1,0,10,0,0
이후,3,16,14,18,9,14,14,18,15,5,13,13,15,13
이희영,1,0,1,1,0,1,0,1,1,0,0,0,3,2
익산,0,0,0,0,0,0,1,0,1,0,0,1,1,0
익스트림,2,1,1,1,0,3,3,0,1,3,2,0,2,1
익스트림은,2,1,1,1,0,3,3,0,1,3,2,0,2,1
인간,2,3,3,2,0,5,3,3,4,2,2,3,3,3
인공지능,5,6,5,5,3,3,1,7,7,5,6,1,6,6
인기,7,4,1,6,4,10,3,6,5,4,6,5,6,3
인덱스,1,2,4,2,0,4,2,2,3,1,4,0,3,6
인도,8,12,8,7,7,10,4,7,10,5,6,4,8,10
인도법인,1,2,0,0,0,3,0,1,2,1,0,1,0,1
인물,1,0,1,5,1,1,2,3,1,5,1,0,3,1
인사,2,6,2,9,2,3,4,2,6,10,3,0,7,8
인사했다.,0,0,0,1,0,3,5,0,0,0,0,6,0,0
인스타그램이나,1,3,1,0,1,0,0,2,1,0,0,0,2,1
인스타그램처럼,1,0,0,0,1,0,1,1,1,2,2,0,0,1
인텔,16,18,15,15,15,19,12,12,17,11,20,3,20,25
인텔은,2,6,2,3,0,4,7,4,6,2,3,0,4,6
인플루언서,7,4,1,6,4,10,3,6,5,4,6,5,6,3
일곱,12,8,2,8,8,9,3,10,9,7,8,2,9,4
일등공신,1,6,4,4,2,3,3,1,5,1,4,2,2,5
일반,7,4,3,2,6,11,2,2,2,0,6,0,6,9
일반공급,0,1,2,3,1,5,3,1,2,0,1,0,1,1
일본,14,10,3,13,10,13,4,18,14,9,12,3,14,9
잃어버린,1,3,5,3,3,4,2,5,4,1,4,1,6,3
임금,0,1,0,4,0,3,2,2,0,0,1,0,2,1
임찬규가,1,0,0,0,0,4,1,2,1,1,0,5,0,0
있게,4,3,2,4,1,5,3,3,5,2,5,3,6,3
있기,5,6,7,6,12,14,6,15,3,6,12,0,25,13
있는,63,91,77,94,66,107,55,99,103,52,108,25,127,127
있다,14,20,15,23,13,30,12,21,19,10,19,7,24,20
있다.,110,163,124,183,127,206,113,193,166,121,203,61,250,223
있다고,5,2,4,4,1,4,1,2,4,5,2,0,4,6
있다는,15,21,15,28,9,23,14,23,19,25,15,2,25,28
있다면,5,1,1,2,6,5,1,3,3,2,3,1,5,2
있던,0,0,0,1,0,3,5,0,0,0,0,6,0,0
있도록,5,15,5,24,9,10,9,10,16,22,13,2,25,22
있습니다.,6,17,5,27,9,9,15,11,16,31,11,0,21,24
있어,5,12,7,10,6,7,6,8,9,5,12,3,12,16
있으나,2,3,0,1,0,2,5,2,3,1,3,1,0,3
있으며,3,5,4,6,5,3,4,5,7,4,9,0,7,10
있으면,5,1,1,2,6,5,1,3,3,2,3,1,5,2
있음.,7,10,8,7,7,7,4,6,8,4,6,3,8,9
있지만,4,9,20,17,9,14,3,18,8,10,16,2,21,20
잉크젯,3,4,2,3,2,3,1,5,5,0,6,1,7,6
잉킹,1,3,3,5,2,5,2,3,5,1,5,1,5,7
자격을,1,2,3,3,2,2,3,3,7,2,6,4,5,5
자동차,18,27,22,25,27,30,16,33,24,17,37,3,53,40
자동화,3,5,2,3,3,4,0,6,3,0,5,1,5,3
자리매김할,1,4,0,1,0,1,1,2,3,2,2,0,3,2
자리에서,2,6,2,9,2,3,4,2,6,10,3,0,7,8
자체,4,8,2,9,6,9,4,9,8,3,12,1,10,8
자회사,1,1,1,4,0,1,1,1,2,1,1,0,1,2
자회사인,1,2,1,4,0,2,1,5,3,0,1,1,2,3
작년,1,6,4,4,2,3,3,1,5,1,4,2,2,5
작업을,0,1,2,1,2,8,0,4,1,1,4,0,5,3
작용했다.,1,3,5,3,3,4,2,5,4,1,4,1,6,3
작은,1,2,2,4,1,1,2,5,1,3,3,0,5,4
작품을,8,4,1,3,4,3,1,5,5,5,3,1,4,2
잔금,0,1,1,3,0,3,2,6,1,0,0,0,1,0
잠실,3,1,1,2,2,7,5,4,6,4,2,25,3,1
잡고,0,0,1,1,0,2,5,0,0,0,0,5,1,0
잡았다.,1,1,1,2,2,2,3,2,4,2,2,10,3,1
잡을,2,4,1,5,2,5,3,4,5,1,5,1,6,7
장기간,0,4,2,5,4,3,1,5,4,0,5,2,5,5
장비,10,23,10,35,27,26,14,28,22,9,48,1,40,49
장비다.,1,2,1,5,4,4,1,4,3,1,7,0,7,6
장비를,13,23,10,25,19,22,9,27,26,5,41,3,41,39
장비수주전에는,1,3,0,5,5,3,1,5,1,1,7,0,5,6
장비제조사가,1,3,0,5,5,3,1,5,1,1,7,0,5,6
장시간이,1,2,1,4,0,2,1,5,3,0,1,1,2,3
재배포,1,0,0,0,1,0,1,1,1,2,2,0,0,1
저가,0,4,2,5,4,3,1,5,4,0,5,2,5,5
저력을,2,6,2,0,1,2,2,3,4,5,2,1,4,6
저작권자,1,0,0,0,1,0,1,1,1,2,2,0,0,1
적이,1,0,0,0,0,4,1,2,1,1,0,5,0,0
적임자,2,3,0,1,0,2,5,2,3,1,3,1,0,3
적자를,5,2,4,4,1,4,1,2,4,5,2,0,4,6
전구단,1,0,0,0,0,4,1,2,1,1,0,5,0,0
전국삼성전자노동조합,1,1,1,4,0,1,1,1,2,1,1,0,1,2
전기,7,4,3,3,5,3,1,5,4,4,7,4,5,6
전기차,17,21,29,24,17,25,9,26,20,14,32,8,36,39
전날,0,0,0,0,0,1,3,0,2,1,1,9,0,1
전년,3,4,7,17,9,5,4,7,6,5,7,2,12,5
전략,2,7,3,4,1,4,2,3,2,1,3,3,5,6
전략을,5,17,5,8,1,9,10,9,11,5,8,3,12,14
전략적,6,16,5,21,9,10,10,14,12,19,11,1,19,18
전력,12,17,14,20,26,28,11,29,12,13,33,1,52,33
전력기기,1,6,4,4,2,3,3,1,5,1,4,2,2,5
전력반도체,2,7,3,4,1,4,2,3,2,1,3,3,5,6
전례,2,3,0,1,0,2,5,2,3,1,3,1,0,3
전망,8,12,10,13,11,8,5,8,10,4,9,4,12,10
전망이다.,4,11,4,8,2,7,8,6,8,4,8,0,10,10
전망치가,1,6,4,4,2,3,3,1,5,1,4,2,2,5
전세계,0,1,2,1,2,8,0,4,1,1,4,0,5,3
전시,2,8,1,16,6,8,8,6,10,27,5,1,11,10
전시장,1,3,1,4,0,3,2,3,5,1,5,0,5,4
전시장을,1,3,1,4,0,3,2,3,5,1,5,0,5,4
전용,3,0,3,2,7,3,3,4,4,1,5,0,5,5
전의,0,0,0,0,1,3,1,1,0,1,0,1,1,0
전자칠판,7,4,3,2,6,11,2,2,2,0,6,0,6,9
전작,1,4,1,6,2,3,1,2,2,6,1,0,2,3
전장부품,2,7,3,4,1,4,2,3,2,1,3,3,5,6
전주,7,10,8,7,7,7,4,6,8,4,6,3,8,9
전체,6,12,5,6,8,11,3,9,5,6,9,0,11,10
전투,8,4,1,3,4,3,1,5,5,5,3,1,4,2
전해졌다.,1,3,0,5,5,3,1,5,1,1,7,0,5,6
전화,1,0,0,0,1,0,1,1,1,2,2,0,0,1
전환,8,16,12,14,12,11,11,11,20,9,17,9,15,18
젊은,5,6,5,5,3,3,1,7,7,5,6,1,6,6
점유율은,0,4,2,5,4,3,1,5,4,0,5,2,5,5
점유율을,0,3,4,6,6,4,2,4,4,0,5,2,4,4
점유율이,1,0,1,5,1,1,2,3,1,5,1,0,3,1
점은,0,1,1,3,0,3,2,6,1,0,0,0,1,0
접는,6,20,6,31,10,13,17,13,19,38,11,1,24,25
접으면,3,10,2,18,5,5,8,4,11,20,6,0,14,16
접히는,5,17,6,24,7,10,11,10,12,25,7,0,16,18
정규,0,0,0,1,0,2,5,0,0,0,0,8,0,0
정규리그,0,0,1,2,0,5,11,1,1,0,0,17,1,0
정규시즌,1,0,0,1,0,5,7,0,4,1,1,19,1,1
정도,5,1,1,2,6,5,1,3,3,2,3,1,5,2
정도의,1,2,1,4,0,2,1,5,3,0,1,1,2,3
정부,8,8,3,8,8,6,2,10,9,5,8,3,9,7
정부는,0,4,2,5,4,3,1,5,4,0,5,2,5,5
정부의,11,18,5,12,8,15,4,18,20,0,24,4,28,21
정상과,3,10,2,18,5,5,8,4,11,20,6,0,14,16
정상은,1,3,1,4,2,4,3,3,4,9,2,1,3,2
정상회의,4,12,4,9,3,5,6,5,10,15,5,1,11,14
정상회의가,2,6,2,0,1,2,2,3,4,5,2,1,4,6
정책,2,3,0,1,0,2,5,2,3,1,3,1,0,3
정철동,2,9,9,10,7,6,4,11,9,4,9,3,12,8
정체된,1,4,0,9,3,2,4,2,5,10,3,0,7,8
제가,1,0,0,0,1,0,1,1,1,2,2,0,0,1
제고에,4,13,5,9,4,6,8,9,8,14,5,1,11,13
제공된다.,0,1,2,3,1,5,3,1,2,0,1,0,1,1
제공하고,3,10,2,18,5,5,8,4,11,20,6,0,14,16
제공하며,3,2,3,2,4,2,1,3,1,3,5,0,8,4
제공한다.,12,10,10,8,18,25,8,17,5,6,18,0,31,22
제네시스,4,2,16,6,4,10,0,10,2,4,8,0,14,10
제도,0,1,0,4,0,3,2,2,0,0,1,0,2,1
제도다.,1,2,3,3,2,2,3,3,7,2,6,4,5,5
제로,4,4,1,5,4,6,2,5,4,2,5,1,5,2
제보가,1,0,0,0,1,0,1,1,1,2,2,0,0,1
제시했다.,1,2,4,6,4,3,1,2,3,0,3,1,5,3
제조,3,9,5,10,7,6,6,9,11,5,16,0,12,16
제청,1,3,1,4,2,4,3,3,4,9,2,1,3,2
제품,11,22,13,31,14,26,14,21,18,33,17,0,34,31
제품관리,2,1,1,1,0,3,3,0,1,3,2,0,2,1
제품은,4,2,2,1,3,6,1,1,1,0,3,0,3,5
제품을,6,6,11,6,11,11,5,12,5,4,12,0,20,15
조달,4,2,2,1,3,6,1,1,1,0,3,0,3,5
조명,3,0,3,2,7,3,3,4,4,1,5,0,5,5
조성환,1,0,0,0,0,1,1,0,1,1,0,10,0,0
조율,1,4,1,6,2,3,1,2,2,6,1,0,2,3
조회수,7,4,3,3,5,3,1,5,4,4,7,4,5,6
좁혔다.,1,1,1,2,2,2,3,2,4,2,2,10,3,1
종목,1,2,2,3,2,2,2,4,2,3,7,1,5,5
종목으로,3,0,0,1,0,4,1,1,1,2,1,4,1,1
종목은,3,6,3,6,3,4,3,4,5,3,6,1,5,8
종속기업,3,6,3,6,3,4,3,4,5,3,6,1,5,8
종합,4,6,3,5,5,6,3,8,7,2,7,11,8,4
좋다.,5,1,1,2,6,5,1,3,3,2,3,1,5,2
좋은,1,2,2,3,2,2,2,4,2,3,7,1,5,5
주가가,1,6,4,4,2,3,3,1,5,1,4,2,2,5
주간,6,7,6,2,2,12,4,6,5,7,5,0,7,10
주관,1,2,3,3,2,2,3,3,7,2,6,4,5,5
주단조품,3,6,3,6,3,4,3,4,5,3,6,1,5,8
주당,0,1,1,3,0,3,2,6,1,0,0,0,1,0
주도하고,1,2,3,3,2,2,3,3,7,2,6,4,5,5
주력형인,0,1,2,3,1,5,3,1,2,0,1,0,1,1
주름,1,2,1,1,0,2,0,0,0,2,2,0,4,1
주사율,3,0,3,2,7,3,3,4,4,1,5,0,5,5
주사율과,5,1,1,2,6,5,1,3,3,2,3,1,5,2
주식,1,3,5,5,0,7,4,8,4,1,4,0,4,6
주요,16,35,12,32,27,27,14,32,23,21,49,1,44,50
주제로,6,8,5,7,8,6,5,7,8,6,7,3,8,8
주주,1,2,4,2,0,4,2,2,3,1,4,0,3,6
주최하는,8,4,1,3,4,3,1,5,5,5,3,1,4,2
준비,4,2,16,6,4,10,0,10,2,4,8,0,14,10
준플레이오프,0,0,1,1,0,3,6,1,1,0,0,9,1,0
중견수,1,1,1,2,2,2,3,2,4,2,2,10,3,1
중국,22,65,31,79,55,53,26,64,53,30,83,14,82,87
중국산,7,10,8,7,7,7,4,6,8,4,6,3,8,9
중국은,1,6,4,7,4,2,2,6,5,3,5,2,6,5
중국의,1,10,6,12,8,5,3,11,9,3,10,4,11,10
중대형,0,1,2,3,1,5,3,1,2,0,1,0,1,1
중소,8,13,4,9,6,11,3,14,15,0,18,3,21,17
중소형,1,3,5,3,3,4,2,5,4,1,4,1,6,3
중심,1,1,1,0,1,1,0,0,0,1,1,0,0,0
중요한,0,0,0,0,0,1,3,0,2,1,1,9,0,1
중이다.,8,12,11,16,8,25,12,15,16,9,17,0,21,22
중인,1,4,1,6,2,3,1,2,2,6,1,0,2,3
즐길,3,0,0,1,0,4,1,1,1,2,1,4,1,1
증가,1,6,4,4,2,3,3,1,5,1,4,2,2,5
증가했다.,1,0,1,5,1,1,2,3,1,5,1,0,3,1
증발,0,1,2,0,2,4,3,0,3,2,4,0,2,5
증산을,1,2,2,3,2,2,2,4,2,3,7,1,5,5
증시,1,2,0,0,0,3,0,1,2,1,0,1,0,1
증인으로,6,8,5,7,8,6,5,7,8,6,7,3,8,8
증착기,1,2,2,3,2,2,2,4,2,3,7,1,5,5
지경윤,1,0,0,0,1,0,1,1,1,2,2,0,0,1
지난,52,68,55,64,49,67,35,74,67,54,66,29,81,78
지능,2,3,3,2,0,5,3,3,4,2,2,3,3,3
지능을,2,3,3,2,0,5,3,3,4,2,2,3,3,3
지능형,0,4,1,4,2,3,2,4,4,1,7,0,5,6
지능화를,0,4,1,4,2,3,2,4,4,1,7,0,5,6
지분,1,3,1,3,0,6,2,7,3,1,0,1,1,1
지분을,1,2,4,2,0,4,2,2,3,1,4,0,3,6
지상,0,1,2,3,1,5,3,1,2,0,1,0,1,1
